StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,CN_1,CN_2,CN_3,CN_4,CN_5,CN_6,SLB_12,SLB_11,SLB_10,SLB_9,SLB_8,SLB_7,SLB_6,SLB_5,SLB_4,SLB_3,SLB_2,SLB_1,reflect,manchk,WhiteBias_Concern,RelFreedom_Concern,ChristBias_Concern,AP_THERM._1,AP_ELECT,OCI_1,OCI_2,OCI_3,OCI_4,PBOC_1,PBOC_2,PBOC_3,PBOC_4,Fight4Christian,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4NonRelig,Fight4Latin,AP_POLID,AP_GEN_1,AP_IDEO,AP_RACE_1,AP_RELAFF_1,ATTCHK,PQ_RACE_1,PQ_RACE_2,PQ_RACE_3,PQ_LGBT_4,PQ_LGBT_5,PQ_LGBT_6,PQ_REL_7,PQ_REL_8,PQ_REL_9,PQ_REL_10,PQ_REL_11,PQ_N_12,PQ_N_13,PQ_N_14,PQ_N_15,Q114,aid,FL_6_DO,PerceivedBias_DO
2/6/23 11:36,2/6/23 11:56,100,1233,1,2/6/23 11:56,EN,0.899999976,1,NA,21,2,2,1,1,1,NA,2,4,4,NA,NA,4,2,1,6,5,4,6,3,3,4,5,5,4,6,6,6,5,4,2,Someone is personally angered with the hatred towards Christianity/Christian heritage.,3,4,3,7,0,2,5,6,7,7,6,4,6,5,7,7,5,3,3,3,5,1,7,6,6,7,7,1,7,7,7,3,5,6,6,7,1,7,5,7,7,6,NA,63e14864-d743-1443-6a83-c9def7fc2742,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1
2/6/23 11:36,2/6/23 11:59,100,1378,1,2/6/23 11:59,EN,1,1,NA,58,2,2,1,1,1,NA,2,5,1,NA,NA,4,4,4,5,5,4,5,7,7,1,1,4,4,4,4,4,4,4,4,People wanting their religious freedom back,1,3,7,4,67,4,3,3,3,3,4,5,4,3,4,4,4,4,4,4,4,1,5,6,5,5,7,5,5,5,5,4,4,5,5,5,5,5,4,4,3,5,NA,63e14886-ad11-08f8-54c9-77108f89b3a0,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1
2/6/23 11:33,2/6/23 12:00,100,1601,1,2/6/23 12:00,EN,0.899999976,1,NA,38,2,6,1,1,1,NA,NA,7,3,NA,2,4,1,1,1,5,4,6,5,7,3,5,5,5,5,5,6,6,2,2,Someone interviewed shared their belief that Christian’s are discriminated against now,1,6,6,7,10,4,5,5,6,6,7,4,5,5,7,7,5,5,6,1,5,1,7,7,6,7,7,3,3,3,7,1,1,1,7,7,4,1,4,4,2,2,NA,63e1475e-fc42-6620-a9af-088de6077164,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1
2/6/23 11:40,2/6/23 12:05,100,1475,1,2/6/23 12:05,EN,0.899999976,1,NA,53,2,2,1,1,1,NA,2,6,1,NA,NA,7,7,7,4,7,4,4,6,2,6,4,1,1,7,7,4,1,4,4,"I totally agree. They are taking God out of this country. We have always been a Christian county, and I don't believe that should change. First and foremost we should continue our christian beliefs.",1,7,7,7,100,7,1,4,1,4,4,5,4,1,7,4,4,4,4,4,4,1,4,5,4,6,7,4,4,4,4,4,1,6,6,4,4,4,5,6,2,3,NA,63e1495c-21de-4116-3302-27e98f6a0159,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1
2/6/23 11:39,2/6/23 12:05,100,1564,1,2/6/23 12:05,EN,0.899999976,1,NA,54,1,3,1,1,1,NA,1,7,3,NA,1,6,7,7,7,7,7,3,6,4,4,4,5,5,6,7,7,7,1,4,The person interviewed thinks white people are being discriminated against.,1,7,1,2,50,3,2,6,4,7,4,3,5,5,2,7,2,1,1,1,1,4,4,2,3,2,7,3,1,1,3,6,5,1,4,4,7,7,4,4,4,4,NA,63e14902-1585-8504-e5c1-827a6624b2f3,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 11:33,2/6/23 12:10,100,2215,1,2/6/23 12:10,EN,1,1,NA,30,2,3,1,1,2,NA,NA,1,1,NA,NA,1,6,4,5,5,3,4,4,3,3,4,4,5,4,4,2,3,3,1,I don’t know,2,1,1,1,21,1,1,1,1,1,1,1,1,1,1,7,7,4,4,4,4,1,1,4,3,3,1,2,3,2,4,2,3,4,3,3,3,4,4,3,1,4,NA,63e147cf-14fd-3a02-a6bd-d42c7682d815,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1
2/6/23 11:45,2/6/23 12:17,100,1901,1,2/6/23 12:17,EN,1,1,NA,36,2,5,1,1,1,NA,2,1,2,NA,NA,5,4,4,5,6,4,4,4,4,5,4,5,3,3,4,5,4,4,4,I cannot recall already,1,3,3,4,53,3,4,5,5,5,4,4,4,4,6,6,6,6,6,6,6,2,4,4,4,5,7,4,4,4,6,3,4,4,4,4,5,4,4,4,4,4,NA,63e14956-0a84-7851-409e-6ac4311d2802,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 11:33,2/6/23 12:20,100,2800,1,2/6/23 12:20,EN,1,1,NA,64,2,2,1,1,1,NA,2,7,1,NA,NA,4,6,6,6,6,6,2,5,4,1,4,4,4,6,4,5,5,4,4,Racial injustice,1,5,5,5,50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,7,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e1479d-fe14-3aec-e5de-d654fb64b630,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1
2/6/23 12:23,2/6/23 12:29,100,366,1,2/6/23 12:29,EN,0.899999976,1,NA,55,2,2,1,1,1,NA,1,7,1,NA,NA,7,7,7,7,7,7,1,7,7,7,6,6,4,7,7,1,1,7,7,I belive that,4,7,6,7,59,7,1,1,1,1,7,7,1,1,7,7,4,1,1,1,2,1,5,7,7,7,7,1,1,1,7,1,1,1,7,1,7,1,1,7,1,7,It was fun,63e1533f-4ad2-5c4a-ad68-c472acff195c,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1
2/6/23 12:23,2/6/23 12:30,100,372,1,2/6/23 12:30,EN,1,1,NA,73,1,5,1,1,3,NA,NA,4,1,NA,NA,4,2,2,2,4,2,6,6,5,5,5,5,3,7,6,3,1,3,3,they say the country was founded on Christian beliefs. I feel we should obey all laws and this is not a reliogas issue,1,4,6,6,36,2,5,5,5,4,2,3,4,5,2,3,4,7,7,7,2,3,5,3,6,7,7,5,5,4,3,3,3,2,6,3,3,1,4,4,4,5,NA,63e15396-6e68-cc5f-b49b-36e5cea4f689,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 12:24,2/6/23 12:31,100,435,1,2/6/23 12:31,EN,1,1,NA,78,2,3,1,1,1,NA,1,7,1,NA,NA,7,7,7,7,7,6,3,4,5,4,5,4,4,6,6,5,5,2,4,I think it is becoming true,1,4,5,5,93,4,2,4,2,3,4,4,3,2,6,6,6,6,6,6,6,1,5,6,4,6,7,6,5,6,2,2,2,2,7,6,4,2,4,5,3,6,none,63e153ab-3486-8c38-f0e7-da84414ac42f,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1
2/6/23 12:23,2/6/23 12:32,100,516,1,2/6/23 12:32,EN,1,1,NA,NA,2,2,1,1,2,NA,NA,6,1,NA,NA,6,4,6,6,6,6,5,5,2,5,5,2,2,6,6,4,4,4,4,that religious beliefs are un attack everywhere.,4,1,5,5,82,5,1,1,1,1,1,6,3,1,7,4,4,7,7,4,4,1,4,6,4,5,7,4,4,4,4,2,2,5,5,5,4,5,4,4,4,4,NA,63e15378-552b-ed30-8f6a-54ddebcb6246,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 12:24,2/6/23 12:32,100,491,1,2/6/23 12:32,EN,1,1,NA,73,2,3,1,1,2,NA,NA,2,3,NA,1,5,1,1,4,4,2,5,5,6,4,4,5,3,6,5,5,3,3,4,"The interviewee was saying that white people have been put in the defensive, and in some cases, offensive position…just for being white.",1,6,4,4,68,4,4,5,4,4,5,3,6,6,4,7,1,1,1,1,1,1,7,5,7,7,7,4,3,3,4,3,2,2,5,4,5,3,3,4,2,3,NA,63e1539d-b915-e573-1561-976718fd8bd2,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1
2/6/23 12:23,2/6/23 12:38,100,924,1,2/6/23 12:38,EN,1,1,NA,60,2,2,1,1,1,NA,1,3,1,NA,NA,5,4,4,5,5,3,2,5,5,4,5,4,5,6,5,5,3,3,3,That this candidate wants to see America and all Americans prosper,1,1,1,1,64,5,1,1,1,1,3,6,2,2,4,4,4,4,4,4,4,1,5,5,5,4,7,4,3,4,6,4,3,3,4,3,3,3,3,5,4,3,NA,63e15384-eba4-54b7-2964-39d8bac1beb8,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1
2/6/23 12:24,2/6/23 12:39,100,920,1,2/6/23 12:39,EN,1,1,NA,76,1,5,1,1,3,NA,NA,5,3,NA,1,7,6,7,7,7,7,4,5,5,6,5,5,5,6,6,4,3,3,2,THAT CHRISTIANS ARE BEING DISCRIPMINATED AGAINS IN THIS COUUNTRY.  THIS IS EVIDENT EVERYWHERE FOR EXAMPLE CATHOLIC SCHOOL CHILDREN GETTING KICKED OUT OF A NATIONAL MEUSEUM,1,4,6,7,83,6,1,4,1,4,4,6,5,5,7,7,7,7,7,7,7,1,4,6,5,7,7,1,3,4,2,1,1,6,6,7,6,3,1,4,1,1,LIKE SURVEY MAKES PEOPLE THINK,63e1535a-5ce1-707e-016f-c39077d5a21f,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1
2/6/23 12:24,2/6/23 12:47,100,1418,1,2/6/23 12:47,EN,1,1,NA,73,2,3,1,1,3,NA,NA,6,2,NA,NA,4,4,4,7,7,7,4,6,7,7,4,6,6,4,5,6,6,2,2,"There is a difference between all races, and currently the biggest is that the whites are dropping lower and lower.",1,7,2,2,71,6,3,5,4,4,3,4,5,5,5,6,4,4,4,4,4,1,5,3,4,4,7,6,4,4,6,6,4,7,7,4,4,4,4,7,2,6,NA,63e1533b-0749-4ec0-50f5-71bb7a064d0c,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1
2/6/23 12:49,2/6/23 12:53,100,187,1,2/6/23 12:53,EN,0.899999976,1,NA,39,2,5,1,1,1,NA,1,6,1,NA,NA,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,The American way,4,4,4,4,50,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e1598c-4cee-ca36-7902-9727295460a4,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1
2/6/23 12:49,2/6/23 12:53,100,252,1,2/6/23 12:53,EN,0.899999976,3,NA,23,1,3,1,1,1,NA,2,4,3,NA,1,4,2,2,7,4,4,6,6,6,2,2,4,4,5,5,6,5,4,4,Important issues for an election,1,7,1,4,19,2,6,6,6,6,5,2,6,6,4,6,6,4,4,4,6,2,2,1,2,2,1,6,6,6,6,7,7,7,1,7,1,7,7,4,6,7,NA,63e15974-8b0f-fae7-1d62-c9ab5bfeca1b,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1
2/6/23 12:49,2/6/23 12:53,100,262,1,2/6/23 12:53,EN,0.800000012,1,NA,20,2,3,1,1,1,NA,2,4,1,NA,NA,4,4,7,7,7,7,4,4,4,4,4,4,4,4,4,7,4,4,4,I’m not sure,1,4,4,4,50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,This survey was very easy to take,63e15996-3a28-2001-ac35-6c7bc1e72ea3,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1
2/6/23 12:49,2/6/23 12:53,100,272,1,2/6/23 12:53,EN,0.899999976,3,NA,24,1,5,1,1,11,NA,NA,6,1,NA,NA,6,1,5,7,7,4,7,7,5,3,5,6,2,6,7,5,2,4,5,White privelege,1,6,3,4,20,3,2,6,6,6,5,3,7,7,5,4,1,6,7,7,7,1,4,1,2,2,7,7,7,7,7,7,7,7,4,7,2,7,6,7,7,7,You can tell a liberal write this survey,63e1596c-7141-8c39-a722-3110b87fdf51,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1
2/6/23 12:49,2/6/23 12:54,100,267,1,2/6/23 12:54,EN,0.899999976,1,NA,27,1,4,1,1,1,NA,2,5,3,NA,1,4,4,6,2,3,5,6,5,5,2,4,6,1,3,5,5,6,5,4,It was telling about a perception,4,5,3,6,44,3,6,5,2,4,5,6,7,2,4,5,7,4,3,4,5,3,5,4,4,5,5,6,6,6,3,6,6,6,7,2,6,6,7,6,5,2,NA,63e1596d-db81-50fb-32ce-a01b37f1dfdc,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1
2/6/23 12:49,2/6/23 12:54,100,313,1,2/6/23 12:54,EN,0.800000012,1,NA,60,1,5,1,1,1,NA,1,6,1,NA,NA,7,1,7,4,6,4,7,7,5,4,2,1,6,4,4,4,1,1,4,I agree with the statement,1,1,1,1,47,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,2,4,4,1,7,1,1,1,1,1,1,4,6,1,2,1,1,4,4,4,NA,63e159aa-0ce1-9757-73c1-0940715dce92,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1
2/6/23 12:52,2/6/23 12:54,100,168,1,2/6/23 12:54,EN,0.899999976,1,NA,28,2,5,1,1,1,NA,1,5,1,NA,NA,6,4,4,4,4,4,4,3,2,4,5,4,5,5,5,5,5,5,5,The conomy is struggling,1,4,4,NA,43,4,4,6,6,4,4,5,6,2,5,5,5,4,4,5,7,1,3,3,4,4,7,6,5,6,3,4,5,4,6,3,5,4,6,6,4,6,No,63e15a11-11fd-e458-0ba7-412cade9fe55,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1
2/6/23 12:51,2/6/23 12:55,100,260,1,2/6/23 12:55,EN,0.899999976,1,NA,30,2,2,1,1,4,NA,NA,7,1,NA,NA,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,United States is constitutional,1,4,3,3,21,3,4,4,4,4,4,5,4,3,7,5,5,4,4,4,4,1,2,4,2,4,4,4,4,4,4,4,4,4,5,4,4,1,2,6,4,2,NA,63e159d1-2165-a101-d43d-b96c970b40a9,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1
2/6/23 12:50,2/6/23 12:55,100,296,1,2/6/23 12:55,EN,0.899999976,1,NA,54,2,2,1,1,3,NA,NA,4,3,NA,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Was good, interesting",4,4,4,4,32,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e159ad-e5f9-a630-7e4f-5f556966a5d3,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1
2/6/23 12:49,2/6/23 12:55,100,366,1,2/6/23 12:55,EN,1,1,NA,46,2,4,1,1,1,NA,1,5,1,NA,NA,4,7,7,7,7,7,1,7,1,1,4,7,7,1,1,7,7,1,1,It was some sort of dumb thing about racism against whites,4,7,1,1,50,1,7,7,7,7,1,1,7,7,1,7,1,1,1,1,1,1,7,4,7,1,7,1,7,7,7,1,1,1,7,1,4,1,4,7,7,7,NA,63e1598a-e5d6-f206-76e4-0e6bbf1d691f,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1
2/6/23 12:50,2/6/23 12:56,100,338,1,2/6/23 12:56,EN,0.899999976,1,NA,67,2,4,1,1,3,NA,NA,7,2,NA,NA,1,2,2,2,2,4,5,5,4,3,3,6,6,3,3,7,7,1,1,That this country was built on religious values,4,4,7,6,52,2,5,5,5,5,5,2,5,5,7,7,3,2,1,1,2,1,6,6,6,5,7,7,7,7,7,7,7,4,4,2,6,6,6,6,4,7,NA,63e159e3-6631-2355-65b5-a2706cc919ab,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 12:49,2/6/23 12:56,100,391,1,2/6/23 12:56,EN,1,1,NA,66,2,2,1,1,3,NA,NA,7,1,NA,NA,7,7,7,7,7,7,7,7,1,6,7,5,7,2,6,2,2,6,6,White race is being attacked and silenced this is the truth,4,7,1,1,100,7,1,5,1,7,1,7,6,6,7,7,1,1,1,1,1,1,7,7,7,4,7,6,1,1,1,1,1,1,7,1,7,1,4,4,1,1,NA,63e159b9-7d49-e79d-b70d-c3cfbf2bc1b5,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1
2/6/23 12:53,2/6/23 12:56,100,190,1,2/6/23 12:56,EN,0.800000012,3,NA,22,2,2,1,1,1,NA,2,5,2,NA,NA,4,4,5,5,4,7,5,5,4,4,5,4,4,5,2,5,4,5,4,I forgot lmaooooo kskskeks,3,3,4,3,47,6,3,6,5,4,5,6,5,4,4,2,4,5,6,4,3,4,4,6,3,4,3,4,4,7,4,3,2,5,3,4,5,2,5,7,6,4,No,63e159f9-dedc-8115-6de1-324e4b3a7fca,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1
2/6/23 12:49,2/6/23 12:56,100,410,1,2/6/23 12:56,EN,1,1,NA,62,2,5,1,1,2,NA,NA,3,2,NA,NA,3,1,1,6,6,4,7,4,5,5,5,5,5,5,4,6,6,3,5,that christians are forced to keep quiet about their religion and let other ethnic groups control what people see and think,2,1,1,1,3,5,5,6,6,6,6,2,6,5,2,2,6,6,6,4,6,1,5,6,7,7,7,6,6,6,6,6,3,4,4,6,2,7,5,6,2,7,NA,63e15993-57f8-862b-3c56-dc5467e36f00,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1
2/6/23 12:52,2/6/23 12:57,100,301,1,2/6/23 12:57,EN,1,1,NA,24,1,2,1,1,1,NA,2,4,2,NA,NA,4,2,5,5,5,5,3,6,6,6,2,7,7,7,7,5,5,4,4,The summary is about how inflation is affecting our country.,1,4,4,4,50,4,1,1,1,1,1,7,1,1,4,4,4,4,4,4,4,2,7,3,7,4,7,4,4,6,7,7,7,5,5,5,5,7,7,7,7,7,NA,63e15a1f-2d73-7866-5203-48ea000aea9d,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 12:51,2/6/23 12:57,100,337,1,2/6/23 12:57,EN,0.899999976,1,NA,58,2,2,1,1,1,NA,1,7,1,NA,NA,7,6,7,7,7,7,6,6,4,6,4,4,4,6,6,5,5,4,4,European heritage,1,6,6,7,88,6,2,4,2,4,4,4,4,3,7,7,7,7,7,7,7,2,5,2,7,4,7,5,5,5,5,5,5,4,6,5,6,5,6,6,3,6,NA,63e15a18-2c17-a2c7-7e02-5ec21fc082ab,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1
2/6/23 12:49,2/6/23 12:57,100,477,1,2/6/23 12:57,EN,1,1,NA,78,2,2,1,1,1,NA,1,6,3,NA,1,5,4,4,5,5,4,4,5,4,4,4,4,4,6,6,4,3,4,4,"People should have freedom to practice their religion and not be attacked for doing so, as long as they are not hurting another person.",1,2,7,5,85,7,1,1,1,1,5,5,2,2,5,4,4,4,4,4,4,1,4,5,4,6,7,5,4,4,4,2,2,4,4,4,4,5,2,4,3,3,NA,63e15971-25d4-5a00-1316-a82242e66f41,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1
2/6/23 12:52,2/6/23 12:57,100,332,1,2/6/23 12:57,EN,0.899999976,1,NA,47,1,1,1,1,1,NA,2,7,1,NA,NA,5,7,7,7,7,4,1,1,1,7,7,1,1,7,7,1,1,1,1,Nothing really comes to mind,3,2,6,4,50,6,4,4,4,4,4,4,4,4,4,1,4,5,6,5,4,1,4,5,4,4,4,4,4,4,1,4,1,1,7,1,4,1,1,1,1,1,Nothing really comes to mind other than I really enjoyed taking the survey,63e15a19-79fb-554d-f7a8-5be3cb48e344,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1
2/6/23 12:51,2/6/23 12:57,100,399,1,2/6/23 12:57,EN,0.899999976,1,NA,64,2,5,1,1,2,NA,NA,5,3,NA,2,4,5,5,5,5,6,4,5,5,5,4,4,5,5,5,4,4,3,4,"White people are now being discriminated against and called racist, because we've given so much freedom to other groups, they've taken over the country.",1,7,4,4,100,6,1,1,2,4,2,5,4,4,4,7,4,4,4,4,4,3,4,4,7,4,7,3,4,5,3,4,4,4,4,4,4,4,4,4,4,4,NA,63e15a0f-3103-2ed0-23d2-2bd913810869,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 12:51,2/6/23 12:58,100,421,1,2/6/23 12:58,EN,0.699999988,1,NA,26,2,4,1,1,4,NA,NA,4,1,NA,NA,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,I do int know,4,4,4,4,34,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,7,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e159db-d46a-4d18-af50-30e497811591,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1
2/6/23 12:51,2/6/23 12:58,100,446,1,2/6/23 12:58,EN,0.400000006,1,NA,67,2,5,1,1,2,NA,NA,3,2,NA,NA,1,1,2,2,4,1,7,7,6,2,3,5,7,5,5,5,5,2,3,Focused on promoting religion into all aspects of life.,1,5,7,7,9,2,6,4,6,5,6,3,6,6,5,6,4,3,2,1,3,1,6,7,6,7,7,1,2,1,1,1,1,1,7,1,7,1,2,5,3,1,NA,63e159c5-8a1f-eb28-48e5-b7f9f8d06b44,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1
2/6/23 12:51,2/6/23 12:58,100,467,1,2/6/23 12:58,EN,1,1,NA,63,2,7,1,1,3,NA,NA,4,1,NA,NA,4,1,5,6,6,4,6,6,6,3,5,2,5,7,7,4,3,3,5,We must stop economic decline in America.,1,1,1,1,82,5,1,2,2,2,4,5,2,3,6,6,6,6,6,6,6,2,5,3,6,5,7,5,4,5,5,5,5,4,5,6,5,6,5,6,2,7,NA,63e159d3-4f6e-6fcd-9e81-db4e719e3664,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 12:51,2/6/23 12:58,100,422,1,2/6/23 12:58,EN,1,1,NA,70,1,5,1,1,2,NA,NA,5,2,NA,NA,4,1,1,4,4,4,7,4,5,3,3,5,5,5,5,4,5,1,1,It is inferred that economic success is assured in the United States and that is not true.  The world is interconnected economically and our success or failure econmically is not entirely rooted in the United States.,4,1,1,1,20,1,1,1,1,5,7,4,3,4,7,7,1,1,1,1,1,1,7,7,7,5,7,1,1,1,1,1,1,1,7,1,7,1,1,1,1,1,Thank you for making me think hard about my answers.,63e159f3-8522-5e85-610b-8d1898edb805,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1
2/6/23 12:51,2/6/23 12:59,100,449,1,2/6/23 12:59,EN,1,1,NA,40,2,2,1,1,1,NA,2,6,3,NA,2,1,7,7,7,7,7,6,4,2,4,6,4,4,4,6,6,4,4,4,That Christians are pretty much being shut out,1,3,4,4,36,4,2,4,1,4,4,4,4,4,7,4,4,4,4,4,4,2,3,4,7,7,7,6,4,5,6,4,5,6,7,4,4,6,6,6,4,7,NA,63e159ff-b019-f081-c1c5-04a5903a9bea,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 12:51,2/6/23 12:59,100,463,1,2/6/23 12:59,EN,1,1,NA,57,2,2,1,1,1,NA,1,7,1,NA,NA,7,7,7,7,7,7,2,5,6,6,6,6,5,5,4,5,6,5,4,I read online no book wxceotvbible,3,4,4,7,68,4,4,6,6,5,5,5,3,6,5,5,4,2,1,2,2,1,3,3,3,3,2,3,4,4,5,4,3,6,6,2,6,3,6,5,6,4,Good,63e15a07-47d7-af22-0cb9-5ab77d8f9588,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1
2/6/23 12:51,2/6/23 12:59,100,498,1,2/6/23 12:59,EN,1,1,NA,72,1,4,1,1,1,NA,2,7,3,NA,1,6,7,7,7,6,5,4,1,1,7,7,1,1,7,7,1,1,1,1,Religion is important  to a country.,4,7,7,7,49,4,4,5,7,5,5,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,Nope.,63e159f5-2881-cb86-7ee4-ed8adc89907c,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1
2/6/23 12:51,2/6/23 13:00,100,495,1,2/6/23 13:00,EN,0.699999988,1,NA,71,2,3,1,1,3,NA,NA,6,1,NA,NA,7,7,7,7,7,7,4,3,3,5,6,1,2,7,7,3,1,1,2,Injustice against white people on that if they voice their opinions they are labeled racist,1,7,1,1,81,5,1,1,1,1,1,5,2,4,5,7,4,3,5,2,4,3,5,3,4,4,7,5,3,4,6,1,1,4,6,2,4,2,2,6,2,2,NA,63e15a26-2102-5169-2ad1-6e0de65264ef,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1
2/6/23 12:55,2/6/23 13:00,100,284,1,2/6/23 13:00,EN,1,1,NA,31,1,5,1,1,1,NA,1,7,1,NA,NA,7,7,7,7,7,7,7,5,6,5,3,4,3,4,6,5,4,4,5,"He’s trying to show you that if you work hard, maybe sometimes you still get ahead in life",4,6,7,3,76,5,3,4,4,4,6,4,4,3,6,7,7,7,7,7,7,1,5,1,5,7,7,5,4,4,5,6,6,6,4,6,5,4,5,4,5,6,NA,63e15b01-12db-efd9-2c81-8071255359d5,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1
2/6/23 12:52,2/6/23 13:01,100,534,1,2/6/23 13:01,EN,0.899999976,1,NA,64,1,2,1,1,1,NA,2,5,1,NA,NA,4,4,6,6,4,7,7,4,6,6,4,6,6,6,7,4,5,5,4,Talking about what this country was based on now is being muted.,1,2,7,7,100,7,1,2,5,6,4,6,4,4,7,4,4,1,6,4,4,1,5,4,4,7,5,5,5,3,2,1,1,4,5,1,3,1,4,7,2,2,NA,63e15a3c-a339-5f39-227f-7cf91beffc91,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1
2/6/23 12:56,2/6/23 13:01,100,261,1,2/6/23 13:01,EN,1,1,NA,19,2,2,1,1,1,NA,2,2,2,NA,NA,1,1,2,7,4,2,7,5,5,3,2,7,7,3,3,7,7,2,4,Disagreements on a political conversation,1,4,4,4,27,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,5,5,5,5,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e15b35-f7f9-69d1-9ed0-0adf0d419212,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1
2/6/23 12:57,2/6/23 13:01,100,238,1,2/6/23 13:01,EN,1,1,NA,21,2,3,1,1,1,NA,2,2,1,NA,NA,4,2,3,5,6,3,2,6,6,2,6,6,6,3,2,7,6,2,3,Couldn’t see it,1,3,4,2,67,5,2,2,2,4,4,5,2,5,3,5,4,1,1,1,1,4,6,2,7,3,7,3,2,6,6,2,2,2,6,3,4,4,5,6,1,6,NA,63e15b5f-744f-6870-a22e-0d9d19fc88e3,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1
