StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,manchk_wb,manchk2_wb,manchk_cb,manchk2_cb,manchk_ec,Q128,WhiteBias_Concern1,WhiteBias_Concern2,ChristianBias_Concern1,ChristianBias_Concern2,BlackBias_Concern1,BlackBias_Concern2,AP_1_1,AP_2,AP_3,AP_5_1,AP_6_1,AP_7,OCI_1,OCI_2,OCI_3,OCI_4,Fight4Christians,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4Atheists,Fight4Latin,wcp_1_1,wcp_2,wcp_3,wcp_4,wcp_5,wcp_6,FL_6_DO,Condition_Christ,Condition_White,Condition
4/23/23 6:43,4/23/23 6:49,100,353,1,4/23/23 6:49,EN,1,2,NA,47,2,4,1,1,11,NA,NA,1,3,NA,1,4,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,4,1,7,2,1,5,5,5,5,1,4,1,1,1,1,1,70,6,6,5,6,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 6:48,4/23/23 6:54,100,370,1,4/23/23 6:54,EN,1,2,NA,33,2,2,1,1,1,NA,2,4,2,NA,NA,4,NA,NA,NA,NA,1,NA,4,4,4,4,4,4,24,4,2,4,4,4,4,4,4,4,7,7,1,1,1,7,1,35,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 7:25,4/23/23 7:32,100,391,1,4/23/23 7:32,EN,0.899999976,2,NA,21,1,2,1,1,1,NA,2,5,3,NA,1,4,1,NA,NA,NA,NA,NA,7,4,1,4,1,1,28,1,1,7,4,2,5,7,1,7,3,7,4,4,4,4,4,100,4,4,4,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 7:37,4/23/23 7:40,100,191,1,4/23/23 7:40,EN,1,2,NA,49,1,6,1,1,1,NA,2,5,3,NA,2,4,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,53,4,3,4,4,4,2,1,1,1,4,4,4,4,4,4,4,70,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 8:02,4/23/23 8:06,100,239,1,4/23/23 8:06,EN,1,2,NA,51,2,4,1,1,1,NA,1,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,6,5,5,4,5,81,4,1,6,5,4,2,2,2,3,5,6,5,5,5,4,5,71,5,5,5,5,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 8:17,4/23/23 8:23,100,402,1,4/23/23 8:23,EN,1,2,NA,31,1,5,2,1,12,NA,NA,2,3,NA,1,4,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,0,6,2,7,7,1,1,2,1,5,1,1,1,1,1,1,1,60,5,4,4,4,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 8:23,4/23/23 8:27,100,187,1,4/23/23 8:27,EN,1,2,NA,18,2,3,1,1,1,NA,2,6,3,NA,2,3,NA,NA,1,NA,NA,NA,5,4,5,5,3,4,41,3,2,5,5,4,6,4,5,4,5,6,4,5,5,5,5,61,3,5,3,5,3,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 8:21,4/23/23 8:30,100,501,1,4/23/23 8:30,EN,1,2,NA,33,2,3,1,1,1,NA,2,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,5,6,1,1,1,7,1,7,7,2,6,6,7,7,6,7,1,1,3,2,1,69,6,7,7,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 8:51,4/23/23 9:09,100,1072,1,4/23/23 9:09,EN,1,2,NA,25,1,5,1,1,1,NA,1,5,2,NA,NA,2,NA,NA,NA,NA,1,NA,6,5,4,4,5,5,82,2,2,5,5,5,1,3,1,2,5,5,5,5,5,5,5,72,6,4,4,4,3,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 9:22,4/23/23 9:26,100,223,1,4/23/23 9:26,EN,1,2,NA,29,1,3,1,1,1,NA,1,3,3,NA,2,3,NA,NA,1,NA,NA,NA,6,4,6,7,1,1,30,6,1,6,7,6,2,2,2,2,6,6,2,1,1,1,2,100,6,7,5,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 9:55,4/23/23 10:04,100,553,1,4/23/23 10:04,EN,1,2,NA,46,1,4,1,1,1,NA,1,5,3,NA,2,4,1,NA,NA,NA,NA,NA,7,7,4,5,1,1,0,7,1,7,7,2,7,7,4,7,4,7,1,1,4,4,1,100,7,7,7,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 10:07,4/23/23 10:09,100,150,1,4/23/23 10:09,EN,1,2,NA,30,2,5,1,1,1,NA,1,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,3,2,1,1,53,7,1,7,4,2,7,5,5,7,3,7,2,2,3,3,2,59,4,5,6,5,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 10:29,4/23/23 10:36,100,408,1,4/23/23 10:36,EN,0.899999976,2,NA,47,2,4,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,NA,NA,1,NA,6,2,4,4,3,2,30,3,2,5,5,4,2,3,2,3,4,5,4,3,3,3,2,50,4,2,5,2,3,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 11:10,4/23/23 11:15,100,275,1,4/23/23 11:15,EN,0.899999976,2,NA,30,2,2,1,1,1,NA,2,7,2,NA,NA,1,NA,NA,1,NA,NA,NA,7,6,7,6,7,6,100,2,2,1,7,7,1,4,1,6,7,4,7,1,1,1,4,100,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 11:15,4/23/23 11:20,100,258,1,4/23/23 11:20,EN,1,2,NA,28,2,5,1,1,1,NA,2,7,2,NA,NA,1,NA,NA,1,NA,NA,NA,4,5,3,4,3,4,44,3,2,5,5,4,5,5,2,5,4,5,3,2,4,2,3,71,5,3,5,4,4,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 11:41,4/23/23 11:43,100,162,1,4/23/23 11:43,EN,1,2,NA,46,1,5,1,1,1,NA,2,5,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,6,6,6,1,1,16,7,1,7,7,2,4,5,5,5,7,7,3,3,4,3,3,94,7,7,7,7,7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 12:09,4/23/23 12:13,100,249,1,4/23/23 12:13,EN,0.899999976,2,NA,53,2,3,1,1,1,NA,2,1,3,NA,1,6,NA,NA,NA,NA,1,NA,4,4,1,4,3,3,35,3,2,7,3,4,2,2,2,2,2,5,3,3,5,2,3,60,5,4,4,5,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 12:31,4/23/23 12:36,100,326,1,4/23/23 12:36,EN,1,2,NA,23,2,5,1,1,1,NA,1,6,3,NA,2,4,NA,NA,1,NA,NA,NA,1,4,7,7,4,6,70,4,3,6,7,4,1,4,1,7,7,4,5,2,2,1,5,100,7,3,4,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 12:32,4/23/23 12:37,100,295,1,4/23/23 12:37,EN,1,2,NA,26,2,5,1,1,1,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,1,NA,1,2,1,2,1,2,50,1,2,6,7,5,1,1,1,4,6,6,4,4,4,2,3,21,3,2,2,2,2,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 13:19,4/23/23 13:31,100,721,1,4/23/23 13:31,EN,1,2,NA,46,2,3,1,1,1,NA,1,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,6,7,7,4,6,76,6,1,7,7,7,1,2,1,3,6,5,5,3,7,1,5,92,6,6,6,7,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 13:23,4/23/23 13:31,100,459,1,4/23/23 13:31,EN,1,2,NA,52,2,6,1,1,1,NA,1,6,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,0,7,1,7,6,1,7,6,4,4,3,7,1,1,1,1,1,75,5,7,6,5,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 13:57,4/23/23 14:02,100,290,1,4/23/23 14:02,EN,0.899999976,2,NA,44,2,4,1,1,1,NA,2,7,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,7,1,4,1,1,50,7,1,7,1,7,7,6,2,6,1,7,1,1,1,4,1,50,4,4,6,4,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 14:52,4/23/23 14:58,100,339,1,4/23/23 14:58,EN,0.899999976,2,NA,24,2,2,1,1,1,NA,2,4,2,NA,NA,1,NA,NA,NA,NA,1,NA,2,2,2,3,2,2,41,4,1,6,5,4,3,3,3,3,5,5,3,2,2,2,4,81,6,3,5,5,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 14:47,4/23/23 15:05,100,1106,1,4/23/23 15:05,EN,1,2,NA,21,2,2,1,1,1,NA,2,3,2,NA,NA,3,NA,NA,1,NA,NA,NA,7,6,7,6,1,2,1,7,1,7,7,1,6,7,7,7,7,7,1,1,1,1,1,60,7,7,7,7,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 15:05,4/23/23 15:19,100,835,1,4/23/23 15:19,EN,0.800000012,2,NA,34,1,6,1,1,1,NA,1,7,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,1,2,1,1,11,4,3,7,1,1,5,5,5,6,2,7,2,2,2,2,2,50,4,4,5,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 15:37,4/23/23 15:41,100,225,1,4/23/23 15:41,EN,1,2,NA,35,2,3,1,1,1,NA,2,6,2,NA,NA,1,NA,NA,1,NA,NA,NA,6,6,7,6,3,3,73,3,2,7,7,5,2,3,2,5,7,6,3,3,4,2,3,100,7,7,6,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 15:36,4/23/23 15:46,100,600,1,4/23/23 15:46,EN,1,2,NA,59,2,5,1,1,1,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,40,6,1,5,4,6,2,5,2,6,4,6,2,2,2,2,2,100,6,6,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 15:42,4/23/23 15:48,100,368,1,4/23/23 15:48,EN,0.899999976,2,NA,48,2,5,1,1,1,NA,2,4,2,NA,NA,2,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,50,5,1,5,5,5,2,2,1,2,5,5,5,4,5,3,5,80,5,2,5,1,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 16:10,4/23/23 16:14,100,205,1,4/23/23 16:14,EN,1,2,NA,28,2,6,1,1,1,NA,2,3,2,NA,NA,1,NA,NA,1,NA,NA,NA,6,6,7,7,1,1,0,7,1,5,7,4,5,5,7,3,7,7,1,1,1,1,1,100,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 16:30,4/23/23 16:38,100,484,1,4/23/23 16:38,EN,1,2,NA,21,2,2,1,1,1,NA,2,4,3,NA,2,4,1,NA,NA,NA,NA,NA,7,7,7,7,4,4,39,7,1,7,7,7,4,6,6,4,7,7,4,4,4,4,4,55,7,7,6,7,7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 18:44,4/23/23 18:53,100,522,1,4/23/23 18:53,EN,0.899999976,2,NA,50,2,5,1,1,1,NA,1,7,3,NA,2,4,NA,NA,NA,NA,1,NA,4,4,4,4,3,3,50,3,2,7,5,4,2,2,2,2,4,6,3,4,3,2,2,91,6,4,5,4,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 19:26,4/23/23 19:31,100,300,1,4/23/23 19:31,EN,0.899999976,9,NA,21,2,1,1,1,1,NA,2,4,3,NA,2,3,1,NA,NA,NA,NA,NA,7,6,2,2,1,1,10,7,1,7,4,4,5,6,5,6,4,7,1,1,1,1,1,90,7,7,7,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 19:28,4/23/23 19:32,100,255,1,4/23/23 19:32,EN,0.899999976,2,NA,53,1,5,1,1,1,NA,1,5,2,NA,NA,5,NA,NA,1,NA,NA,NA,6,5,6,5,6,6,41,5,1,6,5,6,4,5,5,3,5,5,6,5,4,2,4,74,5,6,4,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 19:40,4/23/23 19:48,100,498,1,4/23/23 19:48,EN,1,2,NA,21,1,2,1,1,1,NA,2,6,2,NA,NA,4,NA,NA,NA,NA,1,NA,4,5,6,6,5,5,51,4,2,5,3,5,4,5,3,5,4,6,3,3,3,1,1,82,6,6,4,5,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 19:44,4/23/23 19:59,100,886,1,4/23/23 19:59,EN,1,2,NA,54,1,3,1,1,1,NA,2,2,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,6,5,6,1,1,25,7,1,7,7,4,2,5,2,7,6,6,2,1,1,1,2,90,7,7,6,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 20:34,4/23/23 20:38,100,246,1,4/23/23 20:38,EN,1,2,NA,58,2,5,1,1,1,NA,2,2,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,6,6,6,3,3,30,6,1,6,7,2,6,6,6,6,6,6,2,2,2,2,2,90,6,6,6,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 20:51,4/23/23 20:55,100,277,1,4/23/23 20:55,EN,1,2,NA,26,2,5,1,1,1,NA,2,6,2,NA,NA,3,NA,NA,NA,NA,1,NA,2,2,2,2,3,5,81,2,2,7,6,7,1,1,1,2,6,6,5,3,5,4,5,86,4,1,6,3,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 21:02,4/23/23 21:09,100,394,1,4/23/23 21:09,EN,0.899999976,2,NA,50,2,4,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,1,NA,NA,NA,7,4,7,7,4,4,70,4,3,4,7,5,2,3,1,5,7,4,4,4,4,4,4,100,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 21:47,4/23/23 22:06,100,1094,1,4/23/23 22:06,EN,1,2,NA,45,1,5,1,1,1,NA,2,2,3,NA,2,4,1,NA,NA,NA,NA,NA,7,6,4,4,1,2,20,7,1,6,6,4,3,5,1,2,6,6,4,4,4,2,4,87,6,6,5,5,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 23:35,4/23/23 23:38,100,189,1,4/23/23 23:38,EN,0.899999976,2,NA,38,1,3,1,1,1,NA,2,5,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,2,2,1,1,30,6,1,7,5,4,6,6,2,6,4,7,2,2,4,2,2,87,6,7,7,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 0:26,4/24/23 0:32,100,376,1,4/24/23 0:32,EN,0.899999976,2,NA,42,2,4,1,1,1,NA,2,7,2,NA,NA,5,NA,NA,1,NA,NA,NA,4,4,6,4,4,4,20,5,3,4,6,4,3,2,2,3,4,4,4,2,4,2,4,50,5,5,5,5,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 3:59,4/24/23 4:04,100,317,1,4/24/23 4:04,EN,0.899999976,2,NA,34,1,5,1,1,1,NA,1,5,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,50,6,1,7,2,4,1,1,1,3,4,4,4,4,4,4,4,61,4,4,5,4,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 4:42,4/24/23 4:51,100,570,1,4/24/23 4:51,EN,1,2,NA,23,2,5,1,1,2,NA,NA,3,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,4,5,57,3,2,3,5,5,1,1,1,1,3,3,6,5,5,3,6,51,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 4:58,4/24/23 5:08,100,581,1,4/24/23 5:08,EN,0.899999976,2,NA,37,1,6,2,1,1,NA,1,4,2,NA,NA,7,NA,NA,1,NA,NA,NA,5,6,6,5,4,5,61,5,2,6,5,5,5,4,5,4,5,6,5,5,5,5,5,81,6,5,6,6,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 6:03,4/24/23 6:17,100,820,1,4/24/23 6:17,EN,0.899999976,2,NA,49,1,5,1,1,3,NA,NA,6,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,7,7,1,1,39,7,1,7,6,1,7,7,7,6,7,7,1,1,7,1,4,69,4,7,7,7,7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 6:24,4/24/23 6:27,100,156,1,4/24/23 6:27,EN,1,2,NA,39,1,4,1,1,1,NA,2,3,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,0,7,1,7,7,1,7,7,7,7,7,7,1,1,1,1,1,100,7,7,7,7,7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 7:30,4/24/23 7:34,100,259,1,4/24/23 7:34,EN,1,2,NA,41,2,4,1,1,1,NA,1,3,3,NA,2,2,NA,NA,1,NA,NA,NA,5,5,5,5,1,1,28,7,1,7,6,2,3,6,5,5,4,5,1,1,1,1,1,100,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 7:31,4/24/23 7:35,100,218,1,4/24/23 7:35,EN,1,2,NA,33,2,5,1,1,1,NA,2,6,1,NA,NA,5,NA,NA,1,NA,NA,NA,1,1,7,7,1,1,50,5,1,4,7,5,1,2,1,4,1,1,1,1,1,2,1,88,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 7:09,4/24/23 7:47,100,2298,1,4/24/23 7:47,EN,1,2,NA,21,2,2,1,1,1,NA,1,7,3,NA,1,7,NA,NA,NA,NA,1,NA,7,4,4,4,4,4,100,7,1,6,7,6,1,1,1,5,7,7,7,7,7,7,7,100,7,7,7,7,7,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 7:59,4/24/23 8:05,100,352,1,4/24/23 8:05,EN,1,2,NA,44,2,4,1,1,1,NA,2,3,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,4,4,2,2,10,2,2,7,6,3,5,6,7,7,5,7,2,1,1,1,1,80,4,4,4,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 8:07,4/24/23 8:14,100,469,1,4/24/23 8:14,EN,0.899999976,2,NA,32,1,5,1,1,1,NA,1,7,2,NA,NA,1,NA,NA,NA,NA,1,NA,4,5,4,4,5,4,60,5,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,51,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 8:16,4/24/23 8:19,100,166,1,4/24/23 8:19,EN,1,2,NA,43,1,3,1,1,2,NA,NA,6,2,NA,NA,2,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,40,3,2,6,4,3,1,1,1,1,1,1,1,1,1,1,1,30,1,1,1,1,1,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 8:14,4/24/23 8:20,100,385,1,4/24/23 8:20,EN,1,2,NA,42,2,3,1,1,1,NA,1,5,1,NA,NA,6,NA,NA,1,NA,NA,NA,3,5,6,7,2,2,65,7,1,7,7,5,1,5,1,6,7,5,2,1,5,1,3,95,7,7,6,7,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 8:21,4/24/23 8:31,100,570,1,4/24/23 8:31,EN,1,2,NA,23,1,3,1,1,1,NA,1,7,3,NA,2,4,1,NA,NA,NA,NA,NA,6,5,3,4,1,2,15,6,1,7,4,2,4,5,6,7,4,7,1,1,3,3,1,65,5,7,7,5,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 8:27,4/24/23 8:31,100,271,1,4/24/23 8:31,EN,1,2,NA,34,1,6,1,1,1,NA,2,2,2,NA,NA,4,NA,NA,1,NA,NA,NA,7,7,7,7,1,1,0,7,1,7,7,1,6,6,1,1,7,7,1,1,1,4,1,100,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 8:27,4/24/23 8:42,100,873,1,4/24/23 8:42,EN,1,2,NA,48,1,5,1,1,2,NA,NA,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,5,2,2,3,3,58,2,2,6,4,5,2,3,3,5,3,6,3,3,3,3,3,61,5,5,6,5,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 8:40,4/24/23 8:52,100,752,1,4/24/23 8:52,EN,1,2,NA,27,2,5,1,1,1,NA,2,4,2,NA,NA,2,NA,NA,NA,NA,1,NA,3,4,2,4,3,4,69,3,2,4,4,5,2,2,2,3,4,5,4,3,3,3,4,72,5,4,6,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 9:06,4/24/23 9:12,100,374,1,4/24/23 9:12,EN,1,2,NA,35,1,5,1,1,1,NA,1,7,2,NA,NA,2,NA,NA,NA,NA,1,NA,4,4,3,2,5,6,63,3,2,5,4,6,2,2,1,1,5,7,7,3,5,4,5,61,4,4,5,4,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 9:07,4/24/23 9:16,100,490,1,4/24/23 9:16,EN,0.899999976,2,NA,33,1,6,1,1,3,NA,NA,6,1,NA,NA,6,NA,NA,1,NA,NA,NA,5,6,2,5,6,7,63,6,1,5,6,6,1,2,1,3,5,5,4,2,1,1,1,60,5,5,6,6,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 9:45,4/24/23 9:50,100,305,1,4/24/23 9:50,EN,0.899999976,2,NA,33,2,3,1,1,1,NA,2,5,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,6,4,4,1,1,0,7,1,7,2,2,6,7,7,7,3,7,1,1,1,1,1,50,7,7,7,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 10:25,4/24/23 10:36,100,649,1,4/24/23 10:36,EN,NA,2,NA,36,1,5,1,1,1,NA,2,4,1,NA,NA,6,1,NA,NA,NA,NA,NA,7,7,1,1,1,1,NA,6,1,NA,NA,6,2,2,3,3,7,7,6,4,6,4,4,NA,6,6,5,5,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 10:52,4/24/23 10:57,100,302,1,4/24/23 10:57,EN,1,2,NA,51,1,5,1,1,2,NA,NA,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,6,5,5,1,2,19,7,1,5,5,4,3,2,4,2,4,6,1,1,3,1,2,67,5,6,5,5,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 10:41,4/24/23 10:58,100,1000,1,4/24/23 10:58,EN,1,2,NA,31,1,6,1,1,2,NA,NA,5,4,libertarian,NA,3,NA,NA,NA,NA,1,NA,2,1,2,3,2,3,65,5,2,5,5,6,2,1,3,4,5,5,4,4,4,3,4,61,6,3,4,5,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 11:10,4/24/23 11:22,100,733,1,4/24/23 11:22,EN,1,2,NA,37,2,2,1,1,1,NA,1,7,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,6,2,5,2,1,25,7,1,6,5,2,5,6,5,7,5,7,1,2,2,3,2,50,4,6,6,7,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 11:19,4/24/23 11:24,100,307,1,4/24/23 11:24,EN,1,2,NA,67,2,4,1,1,3,NA,NA,6,2,NA,NA,4,NA,NA,1,NA,NA,NA,1,2,7,7,1,1,70,4,2,2,7,5,1,2,1,5,7,6,5,4,4,1,5,90,6,2,5,1,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/24/23 11:24,4/24/23 11:29,100,303,1,4/24/23 11:29,EN,1,2,NA,41,1,5,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,65,5,1,6,6,4,1,1,1,1,5,7,3,1,2,1,1,80,7,6,6,6,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 11:29,4/24/23 11:36,100,431,1,4/24/23 11:36,EN,0.899999976,2,NA,54,2,3,1,1,1,NA,2,4,3,NA,2,4,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,50,4,1,4,4,4,1,1,1,1,4,4,4,4,4,4,4,50,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/24/23 11:41,4/24/23 11:51,100,593,1,4/24/23 11:51,EN,1,2,NA,48,2,3,1,1,13,Unbaptised Publisher (Jehovah's Witnesses),NA,4,4,Theocratic,NA,4,1,NA,NA,NA,NA,NA,7,7,1,1,1,1,2,6,1,7,1,1,1,4,1,1,4,7,1,4,4,4,1,100,7,7,7,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/24/23 11:50,4/24/23 11:56,100,318,1,4/24/23 11:56,EN,1,2,NA,57,2,5,1,1,1,NA,2,3,2,NA,NA,1,NA,NA,1,NA,NA,NA,7,7,7,7,1,1,0,7,1,7,7,4,7,6,7,7,7,7,1,1,1,1,4,100,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
