StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,CN_1,CN_2,CN_3,CN_4,CN_5,CN_6,SLB_12,SLB_11,SLB_10,SLB_9,SLB_8,SLB_7,SLB_6,SLB_5,SLB_4,SLB_3,SLB_2,SLB_1,reflect,manchk,WhiteBias_Concern,RelFreedom_Concern,ChristBias_Concern,AP_THERM._1,AP_ELECT,OCI_1,OCI_2,OCI_3,OCI_4,PBOC_1,PBOC_2,PBOC_3,PBOC_4,Fight4Christian,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4NonRelig,Fight4Latin,AP_POLID,AP_GEN_1,AP_IDEO,AP_RACE_1,AP_RELAFF_1,ATTCHK,PQ_RACE_1,PQ_RACE_2,PQ_RACE_3,PQ_LGBT_4,PQ_LGBT_5,PQ_LGBT_6,PQ_REL_7,PQ_REL_8,PQ_REL_9,PQ_REL_10,PQ_REL_11,PQ_N_12,PQ_N_13,PQ_N_14,PQ_N_15,Q114,FL_6_DO,PerceivedBias_DO,PolControversial,SpeechOffensive,Condition,Condition_AWB,Condition_ACB
2/6/23 12:49,2/6/23 12:57,100,477,1,2/6/23 12:57,EN,1,1,NA,78,2,2,1,1,1,NA,1,6,3,NA,1,5,4,4,5,5,4,4,5,4,4,4,4,4,6,6,4,3,4,4,"People should have freedom to practice their religion and not be attacked for doing so, as long as they are not hurting another person.",1,2,7,5,85,7,1,1,1,1,5,5,2,2,5,4,4,4,4,4,4,1,4,5,4,6,7,5,4,4,4,2,2,4,4,4,4,5,2,4,3,3,NA,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1,3,1,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 12:51,2/6/23 12:57,100,399,1,2/6/23 12:57,EN,0.899999976,1,NA,64,2,5,1,1,2,NA,NA,5,3,NA,2,4,5,5,5,5,6,4,5,5,5,4,4,5,5,5,4,4,3,4,"White people are now being discriminated against and called racist, because we've given so much freedom to other groups, they've taken over the country.",1,7,4,4,100,6,1,1,2,4,2,5,4,4,4,7,4,4,4,4,4,3,4,4,7,4,7,3,4,5,3,4,4,4,4,4,4,4,4,4,4,4,NA,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1,3.25,2,Anti-White,Anti-White,Anti-White
2/6/23 12:51,2/6/23 12:58,100,446,1,2/6/23 12:58,EN,0.400000006,1,NA,67,2,5,1,1,2,NA,NA,3,2,NA,NA,1,1,2,2,4,1,7,7,6,2,3,5,7,5,5,5,5,2,3,Focused on promoting religion into all aspects of life.,1,5,7,7,9,2,6,4,6,5,6,3,6,6,5,6,4,3,2,1,3,1,6,7,6,7,7,1,2,1,1,1,1,1,7,1,7,1,2,5,3,1,NA,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1,5.75,5.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 12:51,2/6/23 12:58,100,467,1,2/6/23 12:58,EN,1,1,NA,63,2,7,1,1,3,NA,NA,4,1,NA,NA,4,1,5,6,6,4,6,6,6,3,5,2,5,7,7,4,3,3,5,We must stop economic decline in America.,1,1,1,1,82,5,1,2,2,2,4,5,2,3,6,6,6,6,6,6,6,2,5,3,6,5,7,5,4,5,5,5,5,4,5,6,5,6,5,6,2,7,NA,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1,3,1.75,Control,Control,Control
2/6/23 12:51,2/6/23 12:59,100,449,1,2/6/23 12:59,EN,1,1,NA,40,2,2,1,1,1,NA,2,6,3,NA,2,1,7,7,7,7,7,6,4,2,4,6,4,4,4,6,6,4,4,4,That Christians are pretty much being shut out,1,3,4,4,36,4,2,4,1,4,4,4,4,4,7,4,4,4,4,4,4,2,3,4,7,7,7,6,4,5,6,4,5,6,7,4,4,6,6,6,4,7,NA,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1,4,2.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 12:51,2/6/23 13:00,100,495,1,2/6/23 13:00,EN,0.699999988,1,NA,71,2,3,1,1,3,NA,NA,6,1,NA,NA,7,7,7,7,7,7,4,3,3,5,6,1,2,7,7,3,1,1,2,Injustice against white people on that if they voice their opinions they are labeled racist,1,7,1,1,81,5,1,1,1,1,1,5,2,4,5,7,4,3,5,2,4,3,5,3,4,4,7,5,3,4,6,1,1,4,6,2,4,2,2,6,2,2,NA,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1,2.5,1,Anti-White,Anti-White,Anti-White
2/6/23 12:56,2/6/23 13:01,100,261,1,2/6/23 13:01,EN,1,1,NA,19,2,2,1,1,1,NA,2,2,2,NA,NA,1,1,2,7,4,2,7,5,5,3,2,7,7,3,3,7,7,2,4,Disagreements on a political conversation,1,4,4,4,27,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,5,5,5,5,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1,4,4,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 12:57,2/6/23 13:01,100,238,1,2/6/23 13:01,EN,1,1,NA,21,2,3,1,1,1,NA,2,2,1,NA,NA,4,2,3,5,6,3,2,6,6,2,6,6,6,3,2,7,6,2,3,Couldn’t see it,1,3,4,2,67,5,2,2,2,4,4,5,2,5,3,5,4,1,1,1,1,4,6,2,7,3,7,3,2,6,6,2,2,2,6,3,4,4,5,6,1,6,NA,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1,3.5,2.5,Anti-White,Anti-White,Anti-White
2/6/23 12:56,2/6/23 13:01,100,278,1,2/6/23 13:01,EN,1,1,NA,32,1,6,1,1,3,NA,NA,7,2,NA,NA,1,7,5,6,2,6,7,3,7,7,5,7,5,7,6,6,7,6,6,I love it so much and I love it so much and I love it so much and I love it so much and I love it so much,1,7,7,6,56,7,7,5,7,6,7,5,6,7,7,6,7,4,7,6,7,2,7,1,7,7,7,7,3,7,3,7,3,7,6,4,7,7,6,7,4,4,I love it so much,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,5.75,6.25,Control,Control,Control
2/6/23 12:57,2/6/23 13:01,100,262,1,2/6/23 13:01,EN,1,1,NA,66,1,3,1,1,3,NA,NA,4,3,NA,2,3,1,1,1,1,1,7,7,6,2,2,7,7,6,6,7,6,1,1,A white supremist answered the wuestion for sure for me,1,7,1,7,1,2,7,7,7,7,7,1,7,7,7,7,1,1,1,1,1,1,7,7,7,7,7,1,1,1,1,1,1,1,7,1,7,1,1,1,1,1,interesting topic,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1,7,7,Anti-White,Anti-White,Anti-White
2/6/23 12:56,2/6/23 13:01,100,338,1,2/6/23 13:01,EN,0.899999976,1,NA,68,2,2,1,1,1,NA,1,6,1,NA,NA,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,2,5,The economy is the most pressing issue right now.  People are losing their jobs and are having a hard time paying their bills.  Businesses are closing dure to lack of customers and income.,1,5,5,5,66,5,2,2,2,2,2,5,2,2,5,5,4,4,4,4,4,3,5,5,5,5,7,5,3,4,4,4,4,4,5,4,5,5,4,5,4,5,NA,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1,2.25,2,Control,Control,Control
2/6/23 12:51,2/6/23 13:02,100,622,1,2/6/23 13:02,EN,0.800000012,1,NA,72,1,5,1,1,2,NA,NA,1,2,NA,NA,1,1,2,2,1,1,7,7,6,1,2,6,6,3,2,6,5,1,2,Interview of a white person who is a bigot and a racist,1,7,1,6,3,1,7,5,7,7,7,3,6,7,4,7,1,1,1,1,1,1,7,7,7,2,7,1,1,1,1,1,1,1,7,1,7,1,1,2,1,1,NA,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1,6.25,6.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 12:56,2/6/23 13:02,100,345,1,2/6/23 13:02,EN,0.899999976,1,NA,53,2,3,1,1,1,NA,1,7,1,NA,NA,7,7,7,7,7,7,1,7,6,3,2,6,7,5,5,7,5,3,4,Economy is a most pressing issue facing the US today,1,4,5,7,83,4,3,3,3,5,5,5,3,5,4,4,4,4,4,6,4,3,5,3,5,4,7,5,5,5,3,3,5,3,5,5,5,4,1,6,5,5,NA,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,4,3.5,Control,Control,Control
2/6/23 12:57,2/6/23 13:03,100,327,1,2/6/23 13:03,EN,0.899999976,1,NA,30,1,5,1,1,1,NA,1,7,2,NA,NA,1,7,7,7,7,7,5,6,6,4,6,6,6,6,6,6,6,6,6,Awesome and excellent to me always and everytime,1,7,7,7,81,7,4,7,4,4,6,6,6,6,7,7,7,5,7,3,6,2,6,2,6,7,7,6,6,7,7,7,6,7,7,6,7,6,6,7,6,6,There's nothing else to say,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,5,4.75,Anti-White,Anti-White,Anti-White
2/6/23 12:50,2/6/23 13:03,100,755,1,2/6/23 13:03,EN,1,1,NA,58,1,4,1,1,3,NA,NA,5,3,NA,2,4,4,4,5,4,2,5,5,3,4,2,3,5,4,6,5,3,4,2,people of different faith expressing their religious freedoms are sometimes persecuted for their beliefs and religious ideology and feel that they have to hide For what they believe in for the fear of being attacked physically or verbally,1,4,7,7,66,4,2,3,2,5,3,5,4,3,6,4,4,4,4,4,4,4,4,3,4,5,7,4,4,5,6,4,5,4,4,6,2,6,7,7,5,7,found the study very interesting unique well organized easy to complete insightful and appropriate.,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1,3.25,3,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 12:58,2/6/23 13:03,100,307,1,2/6/23 13:03,EN,0.899999976,1,NA,40,1,6,1,1,1,NA,1,5,1,NA,NA,7,7,6,7,6,7,6,4,7,6,6,7,6,6,7,7,6,7,6,The first time you were able and I didn't have a chance I just had to get it done I don't think it would hurt me but it would hurt you to get the shot I think it's a,1,7,6,7,65,7,1,3,2,6,7,6,7,6,7,6,3,5,3,6,7,1,5,1,4,5,7,7,7,6,7,6,7,7,6,7,6,5,7,6,7,5,The survey was a great feat,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1,5.5,3,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 12:50,2/6/23 13:03,100,801,1,2/6/23 13:03,EN,1,1,NA,62,2,3,1,1,3,NA,NA,6,2,NA,NA,2,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,That if the United States would align with Christian believes the world would be a better place,1,3,3,3,72,5,1,6,1,6,2,6,6,6,7,6,7,7,7,7,7,2,7,3,7,7,7,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,NA,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1,4,3.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 12:59,2/6/23 13:03,100,269,1,2/6/23 13:03,EN,NA,1,NA,36,2,7,1,1,1,NA,1,6,2,NA,NA,2,6,6,6,7,6,6,6,7,7,7,6,5,6,6,7,7,5,7,It has ato deal with the important issues dealing with the country,1,6,6,7,71,6,6,7,6,7,7,7,6,6,7,7,7,7,6,6,6,2,6,1,6,6,7,7,6,6,6,7,7,7,7,7,6,6,6,7,6,6,Nice and interesting,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,5,6.5,Control,Control,Control
2/6/23 12:51,2/6/23 13:03,100,748,1,2/6/23 13:03,EN,0.899999976,1,NA,68,1,2,1,1,3,NA,NA,7,1,NA,NA,6,5,6,7,7,7,6,5,5,4,3,4,5,5,5,5,4,3,4,Whites are becoming the minority and it was them that came to America 1st and should be able to teach their heritage.,1,5,5,7,70,5,3,4,4,4,4,4,5,5,6,5,3,3,5,4,4,1,5,5,6,6,7,5,1,5,4,3,1,5,5,2,4,4,1,5,3,1,NA,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,4.5,3.75,Anti-White,Anti-White,Anti-White
2/6/23 13:00,2/6/23 13:03,100,203,1,2/6/23 13:03,EN,0.800000012,1,NA,NA,2,5,1,1,2,NA,NA,7,2,NA,NA,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,It's very clear and it's eliminate discord,1,7,7,7,76,7,7,7,1,7,7,7,7,6,6,7,7,7,7,7,7,2,5,1,6,6,7,7,7,7,7,6,7,7,6,7,7,7,7,7,2,7,Good quality survey,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,5.25,5.5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 12:51,2/6/23 13:04,100,786,1,2/6/23 13:04,EN,1,1,NA,48,2,4,1,1,3,NA,NA,7,2,NA,NA,7,6,6,6,6,6,2,2,6,6,2,2,2,6,6,2,2,6,6,I believe that everyone has a equal opportunity to succeed in this country. It doesn't matter what you look like or the color of your skin.  The Black community needs to quit being racist and except the past history of their ancestors as of what it was. Go to work and become a statement in the country. There ancestors are ashamed of their families bullshit.,1,1,1,1,48,4,4,2,2,2,2,6,2,2,7,7,1,4,4,4,4,3,6,4,7,6,7,4,4,4,4,4,4,6,6,6,2,6,4,6,6,2,NA,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,2,2.5,Control,Control,Control
2/6/23 12:59,2/6/23 13:04,100,266,1,2/6/23 13:04,EN,1,1,NA,18,2,3,1,1,1,NA,2,4,1,NA,NA,5,4,5,5,5,5,4,5,5,4,4,5,5,4,4,5,4,5,4,NA,1,4,4,2,45,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,6,2,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,4.25,4,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:00,2/6/23 13:04,100,235,1,2/6/23 13:04,EN,1,1,NA,27,1,2,1,1,1,NA,1,6,3,NA,1,5,4,5,7,4,4,1,6,4,4,7,4,3,4,6,4,2,3,4,I believe.,1,1,4,4,46,4,4,2,4,2,5,2,4,7,7,4,4,4,4,4,4,3,6,5,4,5,7,2,1,6,5,6,3,5,4,6,6,3,6,4,5,4,Great surveys,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,5.5,3,Control,Control,Control
2/6/23 12:55,2/6/23 13:04,100,526,1,2/6/23 13:04,EN,0.899999976,1,NA,65,2,2,1,1,1,NA,1,7,1,NA,NA,6,6,6,6,7,7,3,5,6,4,4,2,2,6,6,5,3,4,3,That if you believe in christ you have to be q<uet about  it,1,3,5,6,50,4,4,5,2,5,3,5,4,5,4,3,3,3,4,2,3,1,4,5,4,6,7,3,4,4,5,3,5,5,5,5,4,4,5,5,3,5,NA,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1,3.75,4,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 12:56,2/6/23 13:04,100,473,1,2/6/23 13:04,EN,1,1,NA,76,1,7,1,1,2,NA,NA,4,2,NA,NA,3,1,1,3,3,4,7,7,7,1,1,7,7,5,5,5,6,3,1,We need to promote economic opportunity.,1,4,2,4,50,4,4,4,3,5,4,4,5,5,5,5,3,2,2,2,2,1,6,6,6,6,7,1,1,1,6,1,1,1,6,1,6,1,1,1,1,1,NA,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1,4.5,4,Control,Control,Control
2/6/23 12:58,2/6/23 13:05,100,387,1,2/6/23 13:05,EN,1,1,NA,69,1,6,1,1,3,NA,NA,5,2,NA,NA,1,1,1,1,1,5,7,5,5,1,5,6,6,2,2,7,6,2,2,Politician feeling that Christians are under attack for expressing their opinions and beliefs.  He thinks that the country was founded with Christian ideals.,1,1,7,7,10,2,6,5,6,5,6,2,6,6,7,4,2,1,1,1,3,1,7,7,7,7,7,2,1,2,2,2,2,1,7,1,6,1,2,6,2,1,NA,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1,6,5.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 12:51,2/6/23 13:05,100,811,1,2/6/23 13:05,EN,1,1,NA,70,2,2,1,1,3,NA,NA,7,2,NA,NA,4,6,5,6,6,7,4,5,6,5,6,4,5,6,6,5,4,4,5,Individuals are not able to practice the relegion that they believe in in public,1,4,6,4,31,3,5,7,7,5,5,4,5,5,4,4,7,3,3,3,4,1,7,7,4,1,7,4,4,4,4,4,4,3,4,4,4,4,4,5,5,3,NA,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1,4.75,6,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 12:52,2/6/23 13:05,100,778,1,2/6/23 13:05,EN,0.899999976,1,NA,34,2,2,1,1,1,NA,2,5,3,NA,2,4,6,7,7,7,7,6,4,4,4,5,6,6,4,5,4,4,4,4,i don’t remember,1,6,7,5,48,4,4,4,4,3,6,6,5,6,6,6,6,4,5,5,6,2,4,4,4,4,7,4,6,4,4,4,5,4,4,3,4,4,4,4,6,4,NA,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,4.75,3.75,Anti-White,Anti-White,Anti-White
2/6/23 13:00,2/6/23 13:05,100,298,1,2/6/23 13:05,EN,0.800000012,1,NA,31,1,6,1,1,1,NA,1,5,2,NA,NA,4,6,6,5,6,6,6,1,5,5,6,6,4,4,5,4,5,5,4,It is about the economy fitures a new kind that has become the focus of,1,5,5,6,58,6,1,2,4,2,6,5,3,3,6,7,5,4,6,5,6,2,3,4,5,6,7,6,7,6,6,7,6,6,7,6,6,6,5,6,7,6,This is a very good survey,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1,3.75,2.25,Control,Control,Control
2/6/23 12:58,2/6/23 13:05,100,422,1,2/6/23 13:05,EN,1,1,NA,58,1,5,1,1,1,NA,1,7,1,NA,NA,7,6,7,7,7,7,6,6,6,4,2,6,5,5,6,6,5,2,5,I completely agree with what I just read.,1,5,7,6,68,6,2,4,2,3,3,5,3,4,6,6,6,6,6,6,6,1,6,6,3,4,7,3,3,6,1,1,1,4,6,1,5,1,5,6,3,3,Good survey. Thank you,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,3.25,2.75,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 12:58,2/6/23 13:06,100,480,1,2/6/23 13:06,EN,1,1,NA,41,1,6,1,1,1,NA,1,7,2,NA,NA,7,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Brand reputation,1,7,7,7,100,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Amen,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,5.5,7,Control,Control,Control
2/6/23 12:58,2/6/23 13:06,100,500,1,2/6/23 13:06,EN,1,1,NA,76,1,5,1,1,3,NA,NA,6,1,NA,NA,7,6,7,6,6,4,4,NA,NA,NA,6,1,4,7,7,4,2,4,3,A change in attitude about white peopke beliefs is necessary.,1,6,4,5,41,3,5,6,6,6,6,3,6,6,4,6,3,3,3,3,3,3,5,1,5,6,7,6,2,2,5,2,2,1,6,2,2,6,6,3,5,5,Nope,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1,5.75,5.75,Anti-White,Anti-White,Anti-White
2/6/23 13:02,2/6/23 13:07,100,290,1,2/6/23 13:07,EN,1,1,NA,25,2,2,1,1,1,NA,2,3,2,NA,NA,4,4,2,5,5,3,3,5,5,4,2,5,1,4,6,3,4,6,3,NA,1,4,5,4,55,4,5,1,3,5,5,3,5,3,5,3,4,3,3,3,5,2,6,6,4,4,7,5,5,3,4,2,5,5,4,3,5,6,4,3,5,4,NA,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1,4.5,3.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:00,2/6/23 13:07,100,383,1,2/6/23 13:07,EN,0.899999976,1,NA,61,2,4,1,1,1,NA,1,4,1,NA,NA,6,2,5,6,6,3,3,4,5,3,5,3,3,6,6,2,2,5,5,I think the person is overstating the discrimination against white people,1,6,3,5,23,2,5,5,5,3,5,3,5,5,6,6,3,2,5,4,4,3,6,5,7,6,7,1,1,2,3,2,2,4,6,4,4,3,3,4,3,2,No suggestions,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,5,4.5,Anti-White,Anti-White,Anti-White
2/6/23 12:59,2/6/23 13:07,100,440,1,2/6/23 13:07,EN,0.699999988,1,NA,66,1,5,1,1,1,NA,1,6,1,NA,NA,7,6,7,6,4,7,4,6,6,6,6,2,4,6,6,4,2,6,6,That the united states should stop trying to take our whiteness away,1,7,5,4,95,4,3,5,1,5,6,4,5,6,6,7,4,4,4,4,4,1,7,7,7,7,7,1,1,6,1,1,1,1,5,6,4,1,2,4,2,1,NA,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1,5.25,3.5,Anti-White,Anti-White,Anti-White
2/6/23 12:58,2/6/23 13:07,100,533,1,2/6/23 13:07,EN,0.800000012,1,NA,32,1,5,1,1,3,NA,NA,7,2,NA,NA,1,5,6,7,7,5,5,5,1,7,7,2,1,7,7,2,1,6,7,The read kzkjsjs skdksjshdhdh slkddjhdhhd skdhdhhdgzgs skdjdhhdhd zkskdkjdjd slskksjzbbxgz zkslkskskid skdkdiid zkxkxjhxbxbs s sksjdhhsgsgs sksjdd. Xisndbbd d,1,6,7,6,81,7,3,2,1,2,3,7,1,2,7,7,6,4,4,5,3,2,6,1,6,6,7,6,5,7,7,7,2,7,7,7,6,7,7,6,2,7,NA,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1,1.75,2,Control,Control,Control
2/6/23 12:58,2/6/23 13:07,100,520,1,2/6/23 13:07,EN,1,1,NA,73,1,3,1,1,1,NA,2,2,1,NA,NA,5,1,4,1,2,1,7,5,5,6,3,5,4,5,5,5,5,3,4,This guy thinks Christians and treated unfairly and censored,1,5,3,5,2,1,1,7,7,7,7,1,7,7,6,6,3,3,3,3,3,1,7,7,7,7,7,7,5,7,7,4,5,5,5,2,2,7,7,6,5,7,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,7,5.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 12:59,2/6/23 13:07,100,493,1,2/6/23 13:07,EN,1,1,NA,66,2,2,1,1,1,NA,2,7,1,NA,NA,4,5,5,4,7,7,4,6,3,5,5,3,3,6,6,4,4,4,4,Saying it’s bad to be a Christian because of government,1,4,4,1,24,1,6,6,3,5,4,2,6,4,3,4,4,4,4,4,4,2,7,4,5,2,7,4,3,3,1,1,1,4,2,3,4,4,1,6,1,4,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,5,5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:00,2/6/23 13:07,100,433,1,2/6/23 13:07,EN,0.899999976,1,NA,66,1,5,1,1,1,NA,1,5,3,NA,2,3,6,5,6,6,6,3,6,7,5,2,5,6,5,5,6,5,2,4,Don’t agree but there are some areas that because of their religion they advance and only got that reason,1,4,4,5,43,4,5,5,5,5,5,3,5,6,3,6,3,3,2,3,4,4,6,2,7,3,7,6,3,5,3,3,2,2,3,5,5,5,5,6,3,3,NA,Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,5.25,5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 12:58,2/6/23 13:08,100,547,1,2/6/23 13:08,EN,1,1,NA,49,2,4,1,1,1,NA,2,7,1,NA,NA,7,7,7,7,7,7,4,4,2,6,6,6,6,5,6,5,6,6,6,"It’s about religious freedom, etc.  religion is a good thing.",1,7,7,5,44,4,2,2,2,2,3,4,3,3,4,4,1,1,1,1,1,1,7,7,5,6,7,4,1,2,7,4,4,1,7,1,1,1,1,1,1,1,None,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1,3.25,2,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 12:58,2/6/23 13:08,100,594,1,2/6/23 13:08,EN,1,1,NA,59,2,5,1,1,1,NA,1,6,2,NA,NA,5,4,5,5,7,7,7,7,7,4,2,1,1,7,7,7,4,1,2,How Christians are down graded,1,5,1,1,9,2,6,7,7,7,7,3,6,7,5,7,6,6,6,6,6,1,7,1,4,3,7,3,4,7,7,7,7,7,7,7,7,2,7,7,1,7,I really liked it,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1,6.25,6.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:02,2/6/23 13:08,100,350,1,2/6/23 13:08,EN,1,1,NA,45,1,3,1,1,1,NA,2,4,1,NA,NA,4,4,5,5,5,5,4,6,6,3,3,5,6,6,6,6,5,2,5,I think inflation amd.a coming.recession ate.the biggest.issue we have.today I think it's gonna be.worse.then.a lot of.people realize,1,4,4,4,58,4,5,5,4,4,5,4,6,6,4,4,4,4,4,4,4,1,7,5,7,4,7,2,2,7,6,5,2,2,2,2,5,3,2,2,6,2,NA,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,5.25,4.5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:01,2/6/23 13:08,100,435,1,2/6/23 13:08,EN,1,1,NA,66,2,3,1,1,1,NA,1,6,1,NA,NA,7,4,5,4,4,4,5,5,5,5,4,3,3,4,5,3,3,4,4,Whoever wants to get elected is saying there is a bias against white people so much so that they feel they cannot speak their minds for fear of being call racist.,1,5,3,3,37,2,4,5,5,6,3,2,6,5,3,6,3,3,3,3,3,4,4,7,5,3,7,2,2,2,2,1,2,2,2,6,6,5,3,3,6,6,no thanks,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,5,5,Anti-White,Anti-White,Anti-White
2/6/23 12:52,2/6/23 13:08,100,999,1,2/6/23 13:08,EN,1,1,NA,75,2,3,1,1,2,NA,NA,6,3,NA,1,5,2,5,7,7,5,3,7,7,4,4,2,4,7,7,4,1,4,4,Important issue facing the U.S. is the state of the economy.  We need to work together to support economic opportunities.,1,2,2,2,49,4,1,1,1,1,1,6,2,1,7,7,7,7,7,7,7,4,4,4,4,4,7,2,1,4,4,4,2,5,5,1,2,4,2,4,2,4,NA,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1,1.5,1,Control,Control,Control
2/6/23 12:59,2/6/23 13:08,100,539,1,2/6/23 13:08,EN,0.899999976,1,NA,73,2,2,1,1,3,NA,NA,5,2,NA,NA,4,2,2,5,2,5,6,1,1,3,3,5,5,6,6,6,5,1,4,I agree that everyone should be free to display their religious beliefs,1,6,6,4,91,6,1,1,1,5,6,5,3,5,7,7,7,7,7,7,7,2,5,3,5,7,7,6,6,6,6,4,3,2,2,2,2,5,6,6,2,6,NA,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,4.25,2,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:04,2/6/23 13:08,100,287,1,2/6/23 13:08,EN,1,1,NA,65,2,2,1,1,1,NA,1,7,1,NA,NA,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,That Christian's are being biased,1,4,4,4,41,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,4,4,Anti-Christian,Anti-Christian,Anti-Christian
