StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,manchk_wb,manchk2_wb,manchk_cb,manchk2_cb,manchk_ec,Q128,WhiteBias_Concern1,WhiteBias_Concern2,ChristianBias_Concern1,ChristianBias_Concern2,BlackBias_Concern1,BlackBias_Concern2,AP_1_1,AP_2,AP_3,AP_5_1,AP_6_1,AP_7,OCI_1,OCI_2,OCI_3,OCI_4,Fight4Christians,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4Atheists,Fight4Latin,wcp_1_1,wcp_2,wcp_3,wcp_4,wcp_5,wcp_6,Q132,PROLIFIC_PID,FL_6_DO,Condition_Christ,Condition_White,Condition,Offensive,WhiteBias_Concern,ChristianBias_Concern,BlackBias_Concern
4/22/23 18:07,4/22/23 18:11,100,213,1,4/22/23 18:11,EN,0.800000012,2,NA,28,2,3,1,1,1,NA,2,5,3,NA,1,4,NA,NA,1,NA,NA,NA,4,4,7,7,4,4,93,4,1,6,7,6,1,1,1,4,7,4,4,3,2,1,4,69,4,3,4,5,6,60ffb88d42082e5010091dc0,60ffb88d42082e5010091dc0,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,1.75,4,7,4
4/22/23 18:04,4/22/23 18:11,100,409,1,4/22/23 18:11,EN,1,2,NA,54,2,5,1,1,1,NA,2,2,2,NA,NA,1,NA,NA,NA,NA,1,NA,5,4,5,4,2,2,10,6,1,6,7,5,3,2,4,3,7,7,1,1,1,1,1,90,6,6,6,6,6,63b4a733232fda6d87ba6a02,63b4a733232fda6d87ba6a02,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,3,4.5,4.5,2
4/22/23 18:11,4/22/23 18:13,100,149,1,4/22/23 18:13,EN,1,2,NA,44,2,5,1,1,2,NA,NA,6,3,NA,1,4,1,NA,NA,NA,NA,NA,6,6,4,4,1,1,49,4,3,7,4,4,4,4,4,4,4,6,1,1,4,4,1,98,6,6,6,4,4,62b9c2f1e55fe9f17dfedc5d,62b9c2f1e55fe9f17dfedc5d,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4,6,4,1
4/22/23 18:31,4/22/23 18:34,100,167,1,4/22/23 18:34,EN,1,2,NA,47,2,5,1,1,2,NA,NA,5,3,NA,1,4,NA,NA,NA,NA,1,NA,3,3,3,4,3,4,100,4,2,4,4,6,1,1,1,1,4,4,4,4,4,4,4,100,4,4,4,4,4,63d450e65299070e04794960,63d450e65299070e04794960,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,3,3.5,3.5
4/22/23 18:40,4/22/23 18:45,100,248,1,4/22/23 18:45,EN,1,2,NA,39,2,2,1,1,1,NA,2,7,2,NA,NA,5,NA,NA,1,NA,NA,NA,4,5,7,7,4,5,85,4,1,4,6,5,1,2,2,4,7,5,5,2,2,1,5,90,5,4,6,7,6,5cd8d86210887400182db201,5cd8d86210887400182db201,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.25,4.5,7,4.5
4/22/23 18:49,4/22/23 18:57,100,484,1,4/22/23 18:57,EN,1,2,NA,51,2,5,1,1,2,NA,NA,6,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,7,1,7,1,2,7,7,1,7,4,7,1,1,1,1,1,50,3,6,6,6,6,614c45c985e0f205bf68c27e,614c45c985e0f205bf68c27e,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.5,1,1,1
4/22/23 20:43,4/22/23 20:48,100,307,1,4/22/23 20:48,EN,1,2,NA,47,2,5,1,1,1,NA,2,5,1,NA,NA,5,NA,NA,NA,NA,1,NA,1,5,4,4,1,3,40,6,3,6,5,3,4,3,3,3,4,5,3,2,2,2,3,71,6,2,6,3,5,60df4e94499bfbcaa37dad57,60df4e94499bfbcaa37dad57,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,3.25,3,4,2
4/22/23 20:46,4/22/23 20:51,100,351,1,4/22/23 20:51,EN,1,2,NA,54,2,5,1,1,1,NA,2,4,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,32,5,1,5,4,5,2,2,2,2,3,1,1,1,1,1,1,38,4,1,1,1,1,616a4385ff870a66baea3f34,616a4385ff870a66baea3f34,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,1,1,1
4/22/23 20:48,4/22/23 20:52,100,239,1,4/22/23 20:52,EN,1,2,NA,37,2,6,1,1,1,NA,1,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,3,7,5,2,2,28,7,1,6,7,4,3,5,6,6,7,5,2,1,3,1,2,88,6,6,5,7,6,5bd0607192f92c0001f84021,5bd0607192f92c0001f84021,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5,3.5,6,2
4/22/23 21:14,4/22/23 21:17,100,159,1,4/22/23 21:17,EN,1,2,NA,24,2,3,1,1,1,NA,1,4,3,NA,1,4,NA,NA,1,NA,NA,NA,4,1,4,3,5,2,46,4,3,2,6,4,1,7,1,1,6,4,4,4,4,4,4,58,4,4,4,4,4,63cff8d77a25a867897fa215,63cff8d77a25a867897fa215,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.5,2.5,3.5,3.5
4/22/23 21:26,4/22/23 21:30,100,282,1,4/22/23 21:30,EN,1,2,NA,39,1,6,1,1,2,NA,NA,3,2,NA,NA,3,1,NA,NA,NA,NA,NA,6,7,1,1,1,1,19,7,1,7,6,4,4,4,5,5,4,7,1,1,2,1,1,61,5,5,6,5,7,5d76c05f35227b0019dc57d1,5d76c05f35227b0019dc57d1,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.5,6.5,1,1
4/22/23 22:19,4/22/23 22:31,100,686,1,4/22/23 22:31,EN,1,2,NA,50,2,3,1,1,1,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,1,NA,3,5,3,4,4,5,55,5,1,3,5,4,2,2,2,3,4,4,4,3,4,3,4,70,4,4,5,4,5,61313fad6454dab291dc1256,61313fad6454dab291dc1256,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2.25,4,3.5,4.5
4/22/23 22:28,4/22/23 22:32,100,242,1,4/22/23 22:32,EN,0.899999976,2,NA,21,2,2,1,1,1,NA,2,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,4,3,1,1,5,7,1,7,5,1,6,6,7,7,5,7,1,1,1,1,1,50,4,7,7,5,5,61032640181839ead293c28d,61032640181839ead293c28d,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.5,6,3.5,1
4/22/23 23:00,4/22/23 23:07,100,393,1,4/22/23 23:07,EN,1,2,NA,67,2,6,1,1,2,NA,NA,6,2,NA,NA,1,NA,NA,1,NA,NA,NA,3,4,6,6,3,4,50,2,2,3,6,5,2,2,2,3,6,4,4,3,2,1,4,70,6,5,5,6,6,640a90e46acb8e6c64f12d60,640a90e46acb8e6c64f12d60,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.25,3.5,6,3.5
4/23/23 0:47,4/23/23 0:50,100,180,1,4/23/23 0:50,EN,1,2,NA,29,1,4,1,1,1,NA,2,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,5,7,7,4,3,16,6,1,7,6,4,1,1,5,3,7,7,4,4,4,1,4,2,2,5,5,7,6,586d9260d6df700001874515,586d9260d6df700001874515,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.5,4.5,7,3.5
4/23/23 1:48,4/23/23 1:53,100,343,1,4/23/23 1:53,EN,0.899999976,2,NA,21,2,3,1,1,1,NA,2,2,2,NA,NA,1,NA,NA,NA,NA,1,NA,2,2,3,4,4,4,44,6,1,6,6,6,2,4,4,5,7,7,3,2,1,3,3,90,6,5,5,6,5,6110a50daa11a8c72d677a16,6110a50daa11a8c72d677a16,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,3.75,2,3.5,4
4/23/23 2:23,4/23/23 2:28,100,267,1,4/23/23 2:28,EN,1,2,NA,39,1,6,1,1,1,NA,1,5,1,NA,NA,7,1,NA,NA,NA,NA,NA,5,6,4,7,5,6,62,5,1,5,6,5,3,5,2,5,6,4,5,2,3,5,2,72,4,2,6,4,5,6361a8a745dd1d5d6f192d36,6361a8a745dd1d5d6f192d36,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,3.75,5.5,5.5,5.5
4/23/23 3:08,4/23/23 3:11,100,149,1,4/23/23 3:11,EN,1,2,NA,47,1,6,1,1,2,NA,NA,4,1,NA,NA,7,NA,NA,NA,NA,1,NA,7,5,3,5,4,6,55,7,1,6,7,6,2,1,3,3,6,3,6,4,3,4,5,71,6,6,5,7,4,636259854da454099f895513,636259854da454099f895513,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2.25,6,4,5
4/23/23 3:57,4/23/23 4:03,100,359,1,4/23/23 4:03,EN,1,2,NA,48,1,2,1,1,1,NA,2,5,3,NA,2,4,NA,NA,4,1,NA,NA,5,4,5,5,3,6,50,3,2,4,6,5,3,3,4,3,6,5,5,3,3,2,4,58,4,4,4,5,5,637b475a9348347c70dbdd4a,637b475a9348347c70dbdd4a,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.25,4.5,5,4.5
4/23/23 4:38,4/23/23 4:49,100,673,1,4/23/23 4:49,EN,0.800000012,2,NA,48,1,5,1,1,1,NA,2,4,3,NA,2,4,1,NA,NA,NA,NA,NA,5,5,3,4,3,4,60,4,2,5,4,4,5,4,4,5,4,6,4,4,4,4,4,58,5,6,6,5,5,640efe279750dc59ba3e9fb9,640efe279750dc59ba3e9fb9,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.5,5,3.5,3.5
4/23/23 5:31,4/23/23 5:38,100,452,1,4/23/23 5:38,EN,1,2,NA,54,1,3,1,1,1,NA,2,6,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,49,4,3,7,3,4,4,4,4,5,6,6,2,1,6,5,4,88,6,7,6,6,6,6403f10299e362727adcf25b,6403f10299e362727adcf25b,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,4.25,1,1,1
4/23/23 6:32,4/23/23 6:39,100,434,1,4/23/23 6:39,EN,NA,2,NA,25,1,2,1,1,2,NA,NA,6,3,NA,2,4,NA,NA,1,NA,NA,NA,5,5,6,6,2,1,60,7,1,6,7,5,1,7,5,7,7,7,2,1,5,1,5,100,7,7,7,7,7,61699743bb6d44b1d978e630,61699743bb6d44b1d978e630,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5,5,6,1.5
4/23/23 6:48,4/23/23 6:54,100,370,1,4/23/23 6:54,EN,1,2,NA,33,2,2,1,1,1,NA,2,4,2,NA,NA,4,NA,NA,NA,NA,1,NA,4,4,4,4,4,4,24,4,2,4,4,4,4,4,4,4,7,7,1,1,1,7,1,35,4,4,4,4,4,6400e7cf9019e4c612a3dfca,6400e7cf9019e4c612a3dfca,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,4,4,4,4
4/23/23 7:25,4/23/23 7:32,100,391,1,4/23/23 7:32,EN,0.899999976,2,NA,21,1,2,1,1,1,NA,2,5,3,NA,1,4,1,NA,NA,NA,NA,NA,7,4,1,4,1,1,28,1,1,7,4,2,5,7,1,7,3,7,4,4,4,4,4,100,4,4,4,4,4,60fdde488ce0632b77dd31dc,60fdde488ce0632b77dd31dc,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5,5.5,2.5,1
4/23/23 7:37,4/23/23 7:40,100,191,1,4/23/23 7:40,EN,1,2,NA,49,1,6,1,1,1,NA,2,5,3,NA,2,4,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,53,4,3,4,4,4,2,1,1,1,4,4,4,4,4,4,4,70,4,4,4,4,4,56a3d5f951212a000d64c2b9,56a3d5f951212a000d64c2b9,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.25,2.5,2.5,2.5
4/23/23 8:02,4/23/23 8:06,100,239,1,4/23/23 8:06,EN,1,2,NA,51,2,4,1,1,1,NA,1,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,6,5,5,4,5,81,4,1,6,5,4,2,2,2,3,5,6,5,5,5,4,5,71,5,5,5,5,5,60bd3949b6f6d9c3453e8def,60bd3949b6f6d9c3453e8def,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.25,6,5,4.5
4/23/23 8:23,4/23/23 8:27,100,187,1,4/23/23 8:27,EN,1,2,NA,18,2,3,1,1,1,NA,2,6,3,NA,2,3,NA,NA,1,NA,NA,NA,5,4,5,5,3,4,41,3,2,5,5,4,6,4,5,4,5,6,4,5,5,5,5,61,3,5,3,5,3,5f0e8b3ec42b54043d5de0ca,5f0e8b3ec42b54043d5de0ca,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,4.75,4.5,5,3.5
4/23/23 8:21,4/23/23 8:30,100,501,1,4/23/23 8:30,EN,1,2,NA,33,2,3,1,1,1,NA,2,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,5,6,1,1,1,7,1,7,7,2,6,6,7,7,6,7,1,1,3,2,1,69,6,7,7,6,6,63d1675c8eef7f9792f55d42,63d1675c8eef7f9792f55d42,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.5,7,5.5,1
4/23/23 8:51,4/23/23 9:09,100,1072,1,4/23/23 9:09,EN,1,2,NA,25,1,5,1,1,1,NA,1,5,2,NA,NA,2,NA,NA,NA,NA,1,NA,6,5,4,4,5,5,82,2,2,5,5,5,1,3,1,2,5,5,5,5,5,5,5,72,6,4,4,4,3,5e9b5d5193295f05c902b8d2,5e9b5d5193295f05c902b8d2,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.75,5.5,4,5
4/23/23 9:22,4/23/23 9:26,100,223,1,4/23/23 9:26,EN,1,2,NA,29,1,3,1,1,1,NA,1,3,3,NA,2,3,NA,NA,1,NA,NA,NA,6,4,6,7,1,1,30,6,1,6,7,6,2,2,2,2,6,6,2,1,1,1,2,100,6,7,5,7,7,60ec6305724af556d6a60903,60ec6305724af556d6a60903,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2,5,6.5,1
4/23/23 9:55,4/23/23 10:04,100,553,1,4/23/23 10:04,EN,1,2,NA,46,1,4,1,1,1,NA,1,5,3,NA,2,4,1,NA,NA,NA,NA,NA,7,7,4,5,1,1,0,7,1,7,7,2,7,7,4,7,4,7,1,1,4,4,1,100,7,7,7,4,5,63d3fa8456c458a1afa28a28,63d3fa8456c458a1afa28a28,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.25,7,4.5,1
4/23/23 10:07,4/23/23 10:09,100,150,1,4/23/23 10:09,EN,1,2,NA,30,2,5,1,1,1,NA,1,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,3,2,1,1,53,7,1,7,4,2,7,5,5,7,3,7,2,2,3,3,2,59,4,5,6,5,6,5d33eba92fd5a40016e58abb,5d33eba92fd5a40016e58abb,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6,6,2.5,1
4/23/23 10:29,4/23/23 10:36,100,408,1,4/23/23 10:36,EN,0.899999976,2,NA,47,2,4,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,NA,NA,1,NA,6,2,4,4,3,2,30,3,2,5,5,4,2,3,2,3,4,5,4,3,3,3,2,50,4,2,5,2,3,6009c48a78011b076a28c850,6009c48a78011b076a28c850,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2.5,4,4,2.5
4/23/23 11:10,4/23/23 11:15,100,275,1,4/23/23 11:15,EN,0.899999976,2,NA,30,2,2,1,1,1,NA,2,7,2,NA,NA,1,NA,NA,1,NA,NA,NA,7,6,7,6,7,6,100,2,2,1,7,7,1,4,1,6,7,4,7,1,1,1,4,100,7,7,7,7,7,5dd1f583946f7c24ccfae358,5dd1f583946f7c24ccfae358,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3,6.5,6.5,6.5
4/23/23 11:15,4/23/23 11:20,100,258,1,4/23/23 11:20,EN,1,2,NA,28,2,5,1,1,1,NA,2,7,2,NA,NA,1,NA,NA,1,NA,NA,NA,4,5,3,4,3,4,44,3,2,5,5,4,5,5,2,5,4,5,3,2,4,2,3,71,5,3,5,4,4,5d6315fdfb93530001804285,5d6315fdfb93530001804285,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,4.25,4.5,3.5,3.5
4/23/23 11:41,4/23/23 11:43,100,162,1,4/23/23 11:43,EN,1,2,NA,46,1,5,1,1,1,NA,2,5,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,6,6,6,1,1,16,7,1,7,7,2,4,5,5,5,7,7,3,3,4,3,3,94,7,7,7,7,7,62732854d22b38dbdae3ef9c,62732854d22b38dbdae3ef9c,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.75,6.5,6,1
4/23/23 12:09,4/23/23 12:13,100,249,1,4/23/23 12:13,EN,0.899999976,2,NA,53,2,3,1,1,1,NA,2,1,3,NA,1,6,NA,NA,NA,NA,1,NA,4,4,1,4,3,3,35,3,2,7,3,4,2,2,2,2,2,5,3,3,5,2,3,60,5,4,4,5,4,613a568d35f17f263ce8a160,613a568d35f17f263ce8a160,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,4,2.5,3
4/23/23 12:31,4/23/23 12:36,100,326,1,4/23/23 12:36,EN,1,2,NA,23,2,5,1,1,1,NA,1,6,3,NA,2,4,NA,NA,1,NA,NA,NA,1,4,7,7,4,6,70,4,3,6,7,4,1,4,1,7,7,4,5,2,2,1,5,100,7,3,4,7,7,63d491645d1fc6159dcfa30a,63d491645d1fc6159dcfa30a,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.25,2.5,7,5
4/23/23 12:32,4/23/23 12:37,100,295,1,4/23/23 12:37,EN,1,2,NA,26,2,5,1,1,1,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,1,NA,1,2,1,2,1,2,50,1,2,6,7,5,1,1,1,4,6,6,4,4,4,2,3,21,3,2,2,2,2,5f61569bc697e00eefa5d7fd,5f61569bc697e00eefa5d7fd,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.75,1.5,1.5,1.5
4/23/23 13:19,4/23/23 13:31,100,721,1,4/23/23 13:31,EN,1,2,NA,46,2,3,1,1,1,NA,1,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,6,7,7,4,6,76,6,1,7,7,7,1,2,1,3,6,5,5,3,7,1,5,92,6,6,6,7,6,5dedab1d73f2e946839efa14,5dedab1d73f2e946839efa14,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,1.75,5,7,5
4/23/23 13:23,4/23/23 13:31,100,459,1,4/23/23 13:31,EN,1,2,NA,52,2,6,1,1,1,NA,1,6,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,0,7,1,7,6,1,7,6,4,4,3,7,1,1,1,1,1,75,5,7,6,5,5,613d3cb06964f7c524a78ed0,613d3cb06964f7c524a78ed0,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.25,7,4,1
4/23/23 13:57,4/23/23 14:02,100,290,1,4/23/23 14:02,EN,0.899999976,2,NA,44,2,4,1,1,1,NA,2,7,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,7,1,4,1,1,50,7,1,7,1,7,7,6,2,6,1,7,1,1,1,4,1,50,4,4,6,4,6,5f481a825080c619ea3709b0,5f481a825080c619ea3709b0,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.25,7,2.5,1
4/23/23 14:52,4/23/23 14:58,100,339,1,4/23/23 14:58,EN,0.899999976,2,NA,24,2,2,1,1,1,NA,2,4,2,NA,NA,1,NA,NA,NA,NA,1,NA,2,2,2,3,2,2,41,4,1,6,5,4,3,3,3,3,5,5,3,2,2,2,4,81,6,3,5,5,5,6107acfe97c63575a2344e36,6107acfe97c63575a2344e36,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,3,2,2.5,2
4/23/23 14:47,4/23/23 15:05,100,1106,1,4/23/23 15:05,EN,1,2,NA,21,2,2,1,1,1,NA,2,3,2,NA,NA,3,NA,NA,1,NA,NA,NA,7,6,7,6,1,2,1,7,1,7,7,1,6,7,7,7,7,7,1,1,1,1,1,60,7,7,7,7,5,6105c1ad731a7f2a8943f114,6105c1ad731a7f2a8943f114,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,6.75,6.5,6.5,1.5
4/23/23 15:05,4/23/23 15:19,100,835,1,4/23/23 15:19,EN,0.800000012,2,NA,34,1,6,1,1,1,NA,1,7,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,7,1,2,1,1,11,4,3,7,1,1,5,5,5,6,2,7,2,2,2,2,2,50,4,4,5,4,5,63f3731fccf0d4e95aa80d11,63f3731fccf0d4e95aa80d11,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.25,7,1.5,1
4/23/23 15:37,4/23/23 15:41,100,225,1,4/23/23 15:41,EN,1,2,NA,35,2,3,1,1,1,NA,2,6,2,NA,NA,1,NA,NA,1,NA,NA,NA,6,6,7,6,3,3,73,3,2,7,7,5,2,3,2,5,7,6,3,3,4,2,3,100,7,7,6,6,6,6234c1abfc04a4163c09a78f,6234c1abfc04a4163c09a78f,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3,6,6.5,3
4/23/23 15:36,4/23/23 15:46,100,600,1,4/23/23 15:46,EN,1,2,NA,59,2,5,1,1,1,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,40,6,1,5,4,6,2,5,2,6,4,6,2,2,2,2,2,100,6,6,4,4,4,6428a5f83e6fc854e50a3c77,6428a5f83e6fc854e50a3c77,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,3.75,2.5,2.5,2.5
4/23/23 15:42,4/23/23 15:48,100,368,1,4/23/23 15:48,EN,0.899999976,2,NA,48,2,5,1,1,1,NA,2,4,2,NA,NA,2,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,50,5,1,5,5,5,2,2,1,2,5,5,5,4,5,3,5,80,5,2,5,1,4,64404a458cd079c9ddfa6b4b,64404a458cd079c9ddfa6b4b,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.75,2.5,2.5,2.5
4/23/23 16:10,4/23/23 16:14,100,205,1,4/23/23 16:14,EN,1,2,NA,28,2,6,1,1,1,NA,2,3,2,NA,NA,1,NA,NA,1,NA,NA,NA,6,6,7,7,1,1,0,7,1,5,7,4,5,5,7,3,7,7,1,1,1,1,1,100,7,7,7,7,7,57da273573e67300012b7b25,57da273573e67300012b7b25,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5,6,7,1
4/23/23 16:30,4/23/23 16:38,100,484,1,4/23/23 16:38,EN,1,2,NA,21,2,2,1,1,1,NA,2,4,3,NA,2,4,1,NA,NA,NA,NA,NA,7,7,7,7,4,4,39,7,1,7,7,7,4,6,6,4,7,7,4,4,4,4,4,55,7,7,6,7,7,5df02b4e9800ec094e120d26,5df02b4e9800ec094e120d26,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5,7,7,4
4/23/23 18:44,4/23/23 18:53,100,522,1,4/23/23 18:53,EN,0.899999976,2,NA,50,2,5,1,1,1,NA,1,7,3,NA,2,4,NA,NA,NA,NA,1,NA,4,4,4,4,3,3,50,3,2,7,5,4,2,2,2,2,4,6,3,4,3,2,2,91,6,4,5,4,5,63d1ad5f338fcbb1af993e6b,63d1ad5f338fcbb1af993e6b,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,4,4,3
4/23/23 19:28,4/23/23 19:32,100,255,1,4/23/23 19:32,EN,0.899999976,2,NA,53,1,5,1,1,1,NA,1,5,2,NA,NA,5,NA,NA,1,NA,NA,NA,6,5,6,5,6,6,41,5,1,6,5,6,4,5,5,3,5,5,6,5,4,2,4,74,5,6,4,6,6,637538b7b08f8b7d650e4532,637538b7b08f8b7d650e4532,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,4.25,5.5,5.5,6
4/23/23 19:40,4/23/23 19:48,100,498,1,4/23/23 19:48,EN,1,2,NA,21,1,2,1,1,1,NA,2,6,2,NA,NA,4,NA,NA,NA,NA,1,NA,4,5,6,6,5,5,51,4,2,5,3,5,4,5,3,5,4,6,3,3,3,1,1,82,6,6,4,5,5,60bbc6b04204fa15b8762a2c,60bbc6b04204fa15b8762a2c,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,4.25,4.5,6,5
4/23/23 19:44,4/23/23 19:59,100,886,1,4/23/23 19:59,EN,1,2,NA,54,1,3,1,1,1,NA,2,2,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,6,5,6,1,1,25,7,1,7,7,4,2,5,2,7,6,6,2,1,1,1,2,90,7,7,6,6,6,5f872af9e3e4870ef4d67cc3,5f872af9e3e4870ef4d67cc3,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4,6.5,5.5,1
4/23/23 20:34,4/23/23 20:38,100,246,1,4/23/23 20:38,EN,1,2,NA,58,2,5,1,1,1,NA,2,2,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,6,6,6,3,3,30,6,1,6,7,2,6,6,6,6,6,6,2,2,2,2,2,90,6,6,6,6,6,6393e67356641293bb8cdd0c,6393e67356641293bb8cdd0c,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,6,6,6,3
4/23/23 20:51,4/23/23 20:55,100,277,1,4/23/23 20:55,EN,1,2,NA,26,2,5,1,1,1,NA,2,6,2,NA,NA,3,NA,NA,NA,NA,1,NA,2,2,2,2,3,5,81,2,2,7,6,7,1,1,1,2,6,6,5,3,5,4,5,86,4,1,6,3,6,5dc4ed966eab9a399ec5d808,5dc4ed966eab9a399ec5d808,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.25,2,2,4
